OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,STRZUSTAND,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,Teilnehmer,color,symbol
147048,9,7,71,122,2016,9,16,2,2,9,1,0,0,0,0,0,0,0,1,648204.4136,5360208.1048,11.001471101,48.377621626,6,#ffd92f,circle
147049,9,1,62,0,2016,9,15,1,3,6,6,0,0,1,0,1,0,0,0,693825.0049,5333906.4858,11.604938193,48.128875981,1,#66c2a5,bicycle
147051,9,2,61,0,2016,9,15,6,3,5,3,0,0,1,1,0,0,0,0,731766.6958,5379985.5946,12.13946872,48.530136965,1,#66c2a5,bicycle
147053,9,7,77,121,2016,9,16,6,3,0,6,0,0,0,1,0,0,0,1,632277.7157,5320865.3623,10.774234887,48.027371517,2,#fc8d62,car
147054,9,7,61,0,2016,9,13,6,3,2,6,0,0,0,1,0,1,0,0,642370.4361,5360168.5782,10.92271809,48.378609591,2,#fc8d62,car
147055,9,1,63,0,2016,9,20,6,2,2,2,2,0,0,1,0,1,0,0,733977.4471,5305328.7374,12.128234348,47.858653318,2,#fc8d62,car
147056,9,7,61,0,2016,10,18,7,3,8,1,2,0,1,0,0,0,0,0,641240.4844,5357261.5556,10.906490716,48.352724701,1,#66c2a5,bicycle
147057,9,1,62,0,2016,10,19,1,3,5,2,2,1,0,1,0,0,0,0,694482929.0,5333730434.0,11.613690589,48.127093025,2,#fc8d62,car
147061,9,1,77,117,2016,9,17,6,2,6,2,0,0,0,1,1,0,0,0,714453.1488,5353054.1317,11.891503746,48.294311461,2,#fc8d62,car
147062,9,1,62,0,2016,9,17,5,3,3,7,0,0,1,0,0,0,0,0,691540894.0,5337033.23,11.575679407,48.157670138,1,#66c2a5,bicycle
147063,9,1,62,0,2016,9,0,6,2,3,6,2,0,0,1,0,1,0,0,689051.3448,5332374.2617,11.540168629,48.11653982,2,#fc8d62,car
147065,9,1,81,128,2016,9,12,6,3,6,7,0,0,1,0,1,0,0,0,639062.4009,5327862.7255,10.867463691,48.088852921,1,#66c2a5,bicycle
147071,9,1,62,0,2016,10,12,7,3,5,3,0,0,0,1,0,0,0,0,692516.8771,5330254.4273,11.585727661,48.096448868,2,#fc8d62,car
147072,9,1,74,122,2016,10,17,7,2,0,1,0,1,0,0,0,1,0,0,681828.3292,5351436.4401,11.451377908,48.289986473,4,#e78ac3,marker
147073,9,1,62,0,2016,9,11,5,2,6,4,1,0,1,0,1,0,0,0,690143.1781,5335232.4961,11.556099194,48.141904639,1,#66c2a5,bicycle
147074,9,1,84,138,2016,9,18,6,2,0,7,0,0,0,0,0,0,0,1,680859.1591,5330671936.0,11.429478374,48.103617197,6,#ffd92f,circle
147076,9,1,62,0,2016,10,18,7,3,1,7,1,0,1,1,0,0,0,0,687930.4883,5332287.2223,11.525085211,48.11608925,1,#66c2a5,bicycle
147080,9,1,62,0,2016,9,17,6,3,0,6,0,0,1,0,0,0,0,0,689606.7132,5336953.0903,11.549661325,48.157529496,1,#66c2a5,bicycle
147081,9,1,74,131,2016,9,18,6,2,5,3,0,0,0,1,0,0,0,0,672970.9082,5363384654.0,11.336976951,48.399873547,2,#fc8d62,car
147082,9,1,62,0,2016,9,18,5,2,6,4,0,0,0,1,1,0,0,0,688265.1012,5336456.7034,11.531419244,48.153466507,2,#fc8d62,car
147083,9,1,88,127,2016,9,10,6,3,5,3,0,0,0,1,0,0,0,0,678019.2603,5330317.9988,11.391217131,48.101235475,2,#fc8d62,car
147084,9,2,61,0,2016,10,23,2,3,2,6,2,1,0,1,0,0,0,0,731770.46,5381723.0985,12.140485841,48.545743256,2,#fc8d62,car
147085,9,1,62,0,2016,10,0,7,3,0,1,2,0,1,0,0,0,0,0,690316.0533,5332955.0046,11.557403478,48.12138285,1,#66c2a5,bicycle
147087,9,1,84,149,2016,9,13,5,3,5,2,0,0,1,1,0,0,0,0,690355.3802,5349909.2205,11.56553314,48.273753441,1,#66c2a5,bicycle
147089,9,7,72,163,2016,9,19,6,3,6,4,1,0,0,1,1,0,0,0,640076.0676,5347774.3948,10.887632202,48.26767738,2,#fc8d62,car
147091,9,1,62,0,2016,9,6,5,3,5,3,1,0,0,1,0,0,0,0,693683.7405,5340321.8915,11.605962063,48.18657829,2,#fc8d62,car
147092,9,1,62,0,2016,10,21,1,3,0,7,2,0,1,0,0,0,0,0,680001.5258,5335499.7323,11.420007396,48.147256965,1,#66c2a5,bicycle
147093,9,1,62,0,2016,9,14,5,2,5,2,0,0,1,0,0,0,0,0,689552.1695,5336468.6476,11.548712828,48.153191571,1,#66c2a5,bicycle
147094,9,1,62,0,2016,10,18,1,3,5,2,1,1,0,1,0,0,0,0,690365.5428,5333866298.0,11.558474828,48.129558771,2,#fc8d62,car
147099,9,1,90,157,2016,9,12,6,3,5,3,0,0,1,1,0,0,0,0,661165.4434,5303111.8051,11.154798017,47.861116257,1,#66c2a5,bicycle
147100,9,1,84,131,2016,9,20,5,3,6,7,2,0,1,0,1,0,0,0,705076.4026,5338158.4003,11.75802429,48.163560848,1,#66c2a5,bicycle
147107,9,1,62,0,2016,9,17,5,3,5,3,0,0,1,1,0,0,0,0,690560.8647,5335784.8563,11.561955559,48.146744268,1,#66c2a5,bicycle
147112,9,1,62,0,2016,9,16,5,3,5,3,0,0,0,1,0,1,0,0,690824.2461,5337965.7041,11.56647089,48.166266576,2,#fc8d62,car
147114,9,1,62,0,2016,9,14,5,3,2,6,0,0,0,1,0,0,0,0,698495.3185,5333478.1538,11.667436324,48.123587312,2,#fc8d62,car
147115,9,1,78,138,2016,10,13,7,3,0,7,0,0,1,1,0,0,0,0,710196.0794,5368430.4412,11.841860931,48.433904411,1,#66c2a5,bicycle
147120,9,1,62,0,2016,9,11,6,3,6,4,0,0,0,1,1,0,0,0,685113.6635,5332782009.0,11.48748967,48.121361689,2,#fc8d62,car
147121,9,1,74,136,2016,9,15,6,3,3,6,0,0,1,1,0,0,0,0,682863.1383,5364998776.0,11.471206382,48.411590411,1,#66c2a5,bicycle
147122,9,1,62,0,2016,10,17,7,3,6,7,0,0,1,0,1,0,0,0,689117.4113,5333350.7268,11.541488576,48.125296806,1,#66c2a5,bicycle
147123,9,1,77,117,2016,10,18,7,3,1,1,1,0,0,1,0,0,0,0,714825.9569,5353983.2911,11.896996421,48.302533725,2,#fc8d62,car
147124,9,1,62,0,2016,9,18,5,3,6,7,0,0,0,1,1,0,0,0,691747.6988,5329711.3425,11.575163631,48.091799556,2,#fc8d62,car
147125,9,1,62,0,2016,9,16,6,3,5,3,0,0,0,1,0,1,0,0,695224.5878,5334251.7504,11.623885881,48.131551366,2,#fc8d62,car
147127,9,1,62,0,2016,9,12,5,3,0,7,0,0,0,0,1,0,0,1,690620.6089,5330808.2736,11.560532394,48.101996898,3,#8da0cb,toilet
147128,9,1,62,0,2016,9,15,6,3,2,6,0,0,0,1,0,0,0,0,686846.6805,5334364.1244,11.511447903,48.135076067,2,#fc8d62,car
147129,9,1,88,120,2016,9,14,6,3,2,6,0,0,0,1,0,0,0,0,676076.8787,5326749.8361,11.363678637,48.069699651,2,#fc8d62,car
147132,9,1,62,0,2016,9,0,6,3,0,7,2,0,1,0,0,0,0,0,691879.2467,5335877.8691,11.579703618,48.147183963,1,#66c2a5,bicycle
147133,9,1,62,0,2016,9,17,5,3,5,3,0,0,1,1,0,0,0,0,691686.4473,5333718.3581,11.576142429,48.1278327,1,#66c2a5,bicycle
147134,9,1,62,0,2016,9,17,6,3,0,3,0,0,1,1,0,0,0,0,684150.0363,5336836.5054,11.476306512,48.158085209,1,#66c2a5,bicycle
147137,9,1,84,139,2016,10,16,7,3,0,1,0,0,1,0,0,0,0,0,689091.9421,5327725559.0,11.53865452,48.074744354,1,#66c2a5,bicycle
147141,9,1,62,0,2016,9,7,5,3,3,6,0,0,1,0,0,0,0,0,692311.7506,5337618.1858,11.586298728,48.162694927,1,#66c2a5,bicycle
147142,9,1,62,0,2016,10,11,1,3,5,3,0,1,0,1,0,0,0,0,686222.6087,5333288.9791,11.502598054,48.125595165,2,#fc8d62,car
147147,9,1,62,0,2016,9,17,5,3,3,2,0,0,1,1,0,0,0,0,692044.0187,5332379.5884,11.580339822,48.115692253,1,#66c2a5,bicycle
147156,9,7,61,0,2016,9,11,6,3,1,6,0,0,0,1,0,0,0,0,639165819.0,5359009.0946,10.879080305,48.368898787,2,#fc8d62,car
147157,9,1,63,0,2016,9,11,6,3,6,2,0,0,1,0,1,0,0,0,733724.3799,5304817.1667,12.124579681,47.854149442,1,#66c2a5,bicycle
147158,9,7,61,0,2016,10,13,7,3,0,7,0,0,1,0,0,0,0,0,641320.1971,5355446496.0,10.906956948,48.336386478,1,#66c2a5,bicycle
147159,9,1,84,145,2016,10,14,1,3,1,5,0,1,0,1,0,0,0,0,693831.5686,5325159.6213,11.601056352,48.050259347,2,#fc8d62,car
147164,9,1,62,0,2016,9,19,5,3,0,7,2,0,1,0,0,0,0,1,689964.3616,5334915.8764,11.553556607,48.139112268,1,#66c2a5,bicycle
147165,9,7,71,130,2016,10,12,7,3,6,7,0,0,0,1,1,0,0,0,646869.2072,5362806.4169,10.984359134,48.401295711,2,#fc8d62,car
147167,9,1,62,0,2016,9,17,6,3,0,6,0,0,1,0,0,0,0,0,692195.5543,5339200.1359,11.585452782,48.176948238,1,#66c2a5,bicycle
147169,9,1,81,121,2016,9,15,6,1,4,6,0,0,1,1,0,0,0,0,638951.4546,5313818.4901,10.861420259,47.962586002,1,#66c2a5,bicycle
147173,9,1,62,0,2016,10,22,7,3,6,4,2,0,0,1,1,0,0,0,689947.03,5333530.5709,11.552706257,48.126666266,2,#fc8d62,car
147176,9,1,62,0,2016,9,10,6,3,0,7,0,0,0,1,0,1,0,0,690314.5611,5335871.5555,11.558686367,48.147597251,2,#fc8d62,car
147181,9,1,62,0,2016,9,13,6,3,0,7,0,0,1,0,0,0,0,0,682902.3291,5340209.4927,11.460995669,48.188763785,1,#66c2a5,bicycle
147182,9,1,62,0,2016,10,19,1,3,4,6,2,1,0,1,0,0,0,0,695923.4032,5338580.5364,11.63526047,48.170241306,2,#fc8d62,car
147183,9,1,62,0,2016,9,21,6,3,5,3,2,0,1,1,0,0,0,0,690140332.0,5334943916.0,11.555932131,48.13931173,1,#66c2a5,bicycle
147185,9,1,84,149,2016,9,11,6,3,4,6,0,0,1,0,0,0,0,0,691524484.0,5351598.7149,11.582038931,48.288585484,1,#66c2a5,bicycle
147187,9,1,84,112,2016,10,8,7,3,5,3,0,0,1,1,0,0,0,0,701819357.0,5338842.4645,11.714597099,48.17075063,1,#66c2a5,bicycle
147191,9,7,72,147,2016,9,9,6,3,5,3,0,0,0,1,0,0,0,0,639454.8802,5366431.1648,10.885446856,48.435571894,2,#fc8d62,car
147194,9,1,62,0,2016,10,4,1,3,6,7,2,1,0,1,1,0,0,0,692348.6205,5335523.5974,11.585847363,48.143858097,2,#fc8d62,car
147198,9,7,61,0,2016,10,17,1,3,6,2,0,1,0,1,1,0,0,0,640816.9584,5359143.8628,10.901407178,48.36974435,2,#fc8d62,car
147203,9,7,61,0,2016,9,12,6,3,6,1,0,0,1,0,1,0,0,0,639506.5569,5355558.9348,10.882534972,48.337800532,1,#66c2a5,bicycle
147204,9,1,63,0,2016,9,11,6,3,0,1,0,0,1,0,0,0,0,0,734138.4499,5304946.2498,12.130176568,47.855158424,1,#66c2a5,bicycle
147206,9,1,62,0,2016,10,1,1,3,0,7,2,1,1,1,0,0,0,0,690451.7396,5334742.1874,11.560023646,48.137405469,1,#66c2a5,bicycle
147209,9,1,87,177,2016,10,12,7,2,4,6,0,0,1,0,0,0,0,0,735062494.0,5305129785.0,12.14261059,47.856470011,1,#66c2a5,bicycle
147210,9,1,62,0,2016,9,8,5,3,2,6,0,0,0,1,0,0,0,1,688418.1563,5341484.1305,11.535703731,48.198608184,2,#fc8d62,car
147212,9,1,62,0,2016,9,16,6,3,3,2,0,0,1,1,0,0,0,0,690302.1775,5336003.9339,11.558579226,48.148790769,1,#66c2a5,bicycle
147215,9,1,90,144,2016,10,15,7,2,2,6,0,0,0,1,0,0,0,0,657358245.0,5308690.9544,11.105964761,47.912223775,2,#fc8d62,car
147216,9,1,62,0,2016,9,9,5,3,0,7,0,0,0,1,0,0,1,0,693167.2552,5334118.4181,11.596203774,48.130980712,2,#fc8d62,car
147223,9,1,62,0,2016,9,18,6,3,6,4,0,0,0,1,1,0,0,0,690191.5066,5343921.4333,11.560637167,48.219985674,2,#fc8d62,car
147224,9,1,62,0,2016,10,19,7,3,4,2,1,0,1,1,0,0,0,0,690436.6223,5342685.9359,11.563379145,48.208807712,1,#66c2a5,bicycle
147225,9,1,74,115,2016,10,9,7,3,0,1,0,0,1,0,0,0,0,0,681190.6819,5347930569.0,11.441286823,48.258656544,1,#66c2a5,bicycle
147226,9,7,77,121,2016,9,17,5,3,3,7,0,0,1,0,0,0,0,1,630956.5568,5320729.9449,10.756481523,48.02642597,1,#66c2a5,bicycle
147227,9,1,62,0,2016,9,15,6,3,1,6,0,0,0,1,0,0,0,0,684516.6551,5332121152.0,11.479189103,48.115594825,2,#fc8d62,car
147228,9,1,79,123,2016,9,19,6,3,6,4,2,0,0,1,1,0,0,0,676125.5484,5332496369.0,11.366702242,48.121343866,2,#fc8d62,car
147232,9,1,62,0,2016,9,15,6,3,0,1,0,0,1,0,0,0,0,0,692351713.0,5337512905.0,11.586787986,48.161736601,1,#66c2a5,bicycle
147233,9,7,72,200,2016,9,11,5,3,5,3,0,0,1,1,0,0,0,0,630665.6056,5337950.1015,10.757854737,48.181342926,1,#66c2a5,bicycle
147234,9,1,84,120,2016,9,18,6,3,1,3,0,0,0,1,0,1,0,0,682225826.0,5332599.3586,11.448642937,48.120552954,2,#fc8d62,car
147236,9,1,62,0,2016,10,19,7,3,1,7,2,0,1,1,0,0,0,0,691879.2467,5335877.8691,11.579703618,48.147183963,1,#66c2a5,bicycle
147240,9,7,72,163,2016,9,16,6,3,2,6,0,0,0,1,0,0,0,0,638858.9903,5347799.5743,10.871248548,48.268171787,2,#fc8d62,car
147242,9,1,62,0,2016,10,23,7,3,6,5,2,0,0,1,1,0,0,0,689683.0843,5333384804.0,11.54909785,48.125434804,2,#fc8d62,car
147245,9,7,61,0,2016,9,13,5,3,0,1,0,0,1,0,0,0,0,0,641530.4565,5358098.3318,10.910683972,48.360183753,1,#66c2a5,bicycle
147246,9,1,62,0,2016,10,10,1,3,4,7,0,1,1,1,0,0,0,0,694462.6995,5333027.4449,11.613098309,48.120781003,1,#66c2a5,bicycle
147249,9,2,61,0,2016,10,12,7,3,0,1,0,0,1,0,0,0,0,0,731546.2699,5381878.0492,12.13753894,48.547217925,1,#66c2a5,bicycle
147251,9,7,61,0,2016,9,15,5,3,6,2,0,0,0,1,1,0,0,0,640811.3137,5359526.1527,10.901459024,48.373183024,2,#fc8d62,car
147257,9,7,61,0,2016,10,16,7,3,6,4,0,0,0,1,1,0,0,0,641078.1188,5358746.0095,10.90479806,48.366108677,2,#fc8d62,car
147258,9,1,62,0,2016,10,20,1,3,5,3,2,1,0,1,0,0,0,0,690104.4112,5343131.6541,11.559111766,48.212913349,2,#fc8d62,car
147263,9,1,62,0,2016,9,8,5,3,3,6,0,0,0,1,0,1,0,0,686230.0895,5332847.6084,11.502505655,48.12162576,2,#fc8d62,car
147264,9,7,72,177,2016,10,16,7,3,0,1,0,0,1,0,0,0,0,0,632123.3494,5379161.2396,10.790402295,48.551622083,1,#66c2a5,bicycle
147266,9,1,84,129,2016,9,8,6,3,5,3,0,0,1,1,0,0,0,0,699947.3346,5326304.2304,11.683567801,48.058659832,1,#66c2a5,bicycle
147272,9,1,62,0,2016,9,7,6,3,0,1,0,0,1,0,0,0,0,0,688197351.0,5327688.2679,11.526639897,48.07467379,1,#66c2a5,bicycle
147273,9,1,62,0,2016,10,16,7,2,2,6,0,0,0,1,0,0,0,0,691216.1065,5340199.3652,11.572740528,48.186224604,2,#fc8d62,car
147274,9,1,78,124,2016,10,10,7,3,6,2,0,0,0,1,1,0,0,0,703547.5304,5364376.4738,11.750114817,48.399658667,2,#fc8d62,car
147276,9,1,62,0,2016,9,11,6,3,0,7,0,0,0,1,0,0,0,1,690368.7896,5335691.4588,11.559334156,48.145962321,2,#fc8d62,car
147277,9,1,62,0,2016,10,11,7,3,0,4,0,0,0,0,1,1,0,0,692515.0374,5336851736.0,11.588682909,48.155744753,3,#8da0cb,toilet
147280,9,1,62,0,2016,9,11,6,3,5,3,0,0,1,1,0,0,0,0,695118.9539,5338321.9757,11.62433341,48.168164946,1,#66c2a5,bicycle
147285,9,1,62,0,2016,9,17,6,3,3,2,0,0,1,0,0,0,0,1,685052.3772,5339218.8333,11.489465422,48.179236629,1,#66c2a5,bicycle
147286,9,1,75,111,2016,10,21,2,3,0,7,2,1,1,0,0,0,0,0,713079.6591,5336065.8054,11.864473617,48.142125824,1,#66c2a5,bicycle
147289,9,1,62,0,2016,10,16,7,3,1,5,0,0,1,1,0,0,0,0,684212.5788,5329384.6285,11.473926133,48.091085275,1,#66c2a5,bicycle
147294,9,1,90,157,2016,9,13,6,3,2,2,0,0,0,1,0,1,0,0,660591084.0,5301551.4846,11.146545022,47.847231095,2,#fc8d62,car
147295,9,1,62,0,2016,10,1,1,3,6,4,2,1,0,1,1,0,0,0,691780.0795,5335523.0086,11.578211929,48.144024439,2,#fc8d62,car
147300,9,1,62,0,2016,9,10,5,3,4,6,0,0,1,1,0,0,0,0,692143.0966,5334077.5166,11.582434988,48.130923086,1,#66c2a5,bicycle
147307,9,1,62,0,2016,10,16,4,3,0,2,0,0,0,1,0,1,0,0,694030.5228,5334894.7889,11.608147407,48.137695889,2,#fc8d62,car
147309,9,7,61,0,2016,10,13,4,3,2,6,0,0,0,1,0,0,0,0,640929534.0,5357927.7034,10.902518932,48.358783946,2,#fc8d62,car
147311,9,1,62,0,2016,10,15,3,3,2,6,0,1,0,1,0,0,0,0,694291907.0,5334264.7865,11.611369809,48.131953916,2,#fc8d62,car
147314,9,1,81,130,2016,10,13,3,3,8,1,0,0,1,0,0,0,0,0,638642.5154,5325100.4414,10.860931904,48.064105074,1,#66c2a5,bicycle
147316,9,1,62,0,2016,10,18,5,3,4,6,0,0,1,1,0,0,0,0,691565.1531,5334051.0038,11.574663558,48.130858995,1,#66c2a5,bicycle
147317,9,1,78,130,2016,10,23,5,3,1,6,2,0,0,1,0,0,0,0,705625.0035,5358985.9169,11.775513161,48.350545013,2,#fc8d62,car
147318,9,1,62,0,2016,10,14,4,2,2,6,0,0,1,0,0,0,0,0,689553.9044,5331997.8351,11.546747,48.113007066,1,#66c2a5,bicycle
147321,9,1,79,145,2016,10,10,5,2,0,7,0,1,1,0,0,0,0,0,675727.2658,5338559.1821,11.363857912,48.175954335,1,#66c2a5,bicycle
147322,9,1,62,0,2016,10,8,4,3,2,6,0,1,0,1,0,0,0,0,689775.6499,5336775.9038,11.551851671,48.155886549,2,#fc8d62,car
147325,9,1,62,0,2016,10,16,3,3,3,2,0,1,0,1,0,1,0,0,689040.7054,5332278.2668,11.539983265,48.115680162,2,#fc8d62,car
147329,9,1,62,0,2016,10,18,5,3,3,7,2,0,1,0,0,0,0,0,684766.9713,5329036.0305,11.481213428,48.087791398,1,#66c2a5,bicycle
147330,9,1,86,143,2016,10,17,4,2,5,3,0,1,1,1,0,0,0,0,685579857.0,5377915519.0,11.513614272,48.526889507,1,#66c2a5,bicycle
147331,9,1,74,126,2016,10,21,6,3,0,1,2,1,1,0,0,0,0,0,683060421.0,5343781625.0,11.464661684,48.220826486,1,#66c2a5,bicycle
147333,9,7,71,113,2016,10,13,5,2,4,2,0,0,0,1,0,0,0,0,655843.3816,5366932.7404,11.107060203,48.436238805,2,#fc8d62,car
147335,9,7,61,0,2016,10,13,5,3,1,2,0,0,0,1,0,1,0,0,641010.4121,5358706.9095,10.90387132,48.365772233,2,#fc8d62,car
147337,9,1,83,119,2016,10,12,4,3,5,2,0,0,0,1,0,0,0,0,736721.2872,5339169.8261,12.183535694,48.161654884,2,#fc8d62,car
147339,9,1,84,112,2016,10,13,5,3,0,1,0,1,0,0,0,1,0,0,700704044.0,5337725.0706,11.699085448,48.161061831,4,#e78ac3,marker
147340,9,1,84,131,2016,10,16,4,3,5,2,0,0,1,1,0,0,0,0,704824.1712,5339178.0125,11.75512726,48.17280491,1,#66c2a5,bicycle
147344,9,2,61,0,2016,10,18,5,3,4,2,0,0,1,1,0,0,0,0,731697.7332,5381893.2594,12.139596576,48.547298639,1,#66c2a5,bicycle
147345,9,1,77,144,2016,10,8,5,2,5,3,0,1,0,1,0,0,0,0,715299.4053,5346903.7054,11.899768273,48.238761228,2,#fc8d62,car
147347,9,7,71,130,2016,10,17,4,3,5,3,0,0,1,1,0,0,0,0,647240.5928,5358682.0088,10.987928702,48.364125871,1,#66c2a5,bicycle
147350,9,1,79,142,2016,10,8,4,3,5,3,0,1,1,1,0,0,0,0,673828.5741,5342408.0545,11.33991481,48.211075508,1,#66c2a5,bicycle
147356,9,1,84,146,2016,10,14,4,2,0,7,0,0,0,0,0,0,0,1,698313.6038,5328195.4354,11.662542664,48.076166587,6,#ffd92f,circle
147358,9,7,61,0,2016,10,14,6,3,1,6,0,1,0,1,0,0,0,0,637487.8531,5359472.2602,10.856587532,48.373431269,2,#fc8d62,car
147359,9,1,62,0,2016,10,8,3,3,6,4,0,0,1,0,1,0,0,0,691521.3278,5336042.5597,11.574970748,48.148772037,1,#66c2a5,bicycle
147362,9,1,74,121,2016,10,16,3,3,2,6,0,1,1,1,0,0,0,0,689218.7496,5354633.2479,11.552346624,48.316552629,1,#66c2a5,bicycle
147363,9,1,62,0,2016,10,14,3,3,6,2,0,1,0,1,1,0,0,0,691417.8297,5334691.0924,11.572973175,48.136656367,2,#fc8d62,car
147364,9,1,81,130,2016,10,14,4,3,2,2,0,0,0,1,0,0,0,0,638936.9683,5322422.4926,10.864012464,48.039959994,2,#fc8d62,car
147367,9,1,75,135,2016,10,7,3,3,2,7,0,0,0,1,0,1,0,0,708710.0365,5339591.7066,11.807535338,48.175258339,2,#fc8d62,car
147369,9,1,62,0,2016,10,6,6,3,2,6,2,1,0,1,0,0,0,0,687755.8934,5344306.0246,11.528049032,48.224167789,2,#fc8d62,car
147370,9,1,88,144,2016,10,8,5,3,5,3,0,1,0,1,0,0,0,0,668758.9692,5327735.8285,11.265912771,48.08054199,2,#fc8d62,car
147371,9,1,62,0,2016,10,19,4,1,6,6,2,0,0,1,1,0,0,0,692822.4394,5329726.3598,11.589588893,48.0916103,2,#fc8d62,car
147376,9,1,63,0,2016,10,16,4,3,3,6,0,0,1,0,0,0,0,0,733900.3074,5304755.6591,12.126894721,47.853532863,1,#66c2a5,bicycle
147380,9,1,62,0,2016,10,7,5,3,5,3,0,1,0,1,0,1,0,0,690433.0224,5332693.4188,11.558856804,48.11899674,2,#fc8d62,car
147381,9,1,62,0,2016,10,9,4,3,4,2,0,0,1,1,0,0,0,0,694329.5973,5340563.1171,11.61475287,48.188549071,1,#66c2a5,bicycle
147382,9,1,79,134,2016,10,10,4,3,3,6,0,0,1,0,0,0,0,0,667265.2409,5342718.8655,11.251760249,48.215633351,1,#66c2a5,bicycle
147384,9,1,62,0,2016,10,18,5,3,3,6,1,1,1,0,0,1,0,0,693823.0803,5334730.0257,11.605286997,48.13627827,1,#66c2a5,bicycle
147385,9,1,62,0,2016,10,11,4,3,1,3,0,0,1,1,0,0,0,0,693863.6462,5339089926.0,11.607818004,48.175451038,1,#66c2a5,bicycle
147386,9,1,79,121,2016,10,13,6,3,5,3,0,0,1,1,0,0,0,0,667163.3244,5340216135.0,11.249403466,48.193160857,1,#66c2a5,bicycle
147388,9,7,72,209,2016,10,16,5,3,8,6,0,0,0,1,0,0,0,0,633297.2308,5335204.5016,10.79237958,48.156106368,2,#fc8d62,car
147391,9,1,62,0,2016,10,13,5,3,0,6,0,1,0,1,0,1,0,0,692462.4402,5333507.1193,11.586464883,48.125699985,2,#fc8d62,car
147392,9,1,62,0,2016,10,10,4,3,0,5,0,0,1,1,0,0,0,0,694024.8659,5330878.7086,11.606243854,48.101602394,1,#66c2a5,bicycle
147400,9,1,88,127,2016,10,17,4,2,5,2,0,0,0,1,0,1,0,0,676226.1891,5329570.1309,11.36684462,48.095011106,2,#fc8d62,car
147403,9,1,62,0,2016,10,19,2,3,4,2,2,1,0,1,0,0,0,0,693622.5263,5341887.9935,11.605853407,48.200672401,2,#fc8d62,car
147406,9,1,62,0,2016,10,17,4,3,5,2,0,0,0,1,0,0,0,0,689676.7791,5343198.2147,11.553390852,48.213639532,2,#fc8d62,car
147412,9,1,62,0,2016,10,15,4,3,5,3,0,0,0,1,0,1,0,0,690567228.0,5337076671.0,11.562619451,48.158353114,2,#fc8d62,car
147414,9,7,61,0,2016,10,11,4,2,6,4,0,0,0,1,1,0,0,0,641847.4102,5360391.6367,10.915734001,48.380733037,2,#fc8d62,car
147416,9,1,88,120,2016,10,7,4,3,5,3,1,1,0,1,0,0,0,0,678164.3766,5326302.0774,11.391489741,48.065094974,2,#fc8d62,car
147420,9,1,62,0,2016,10,17,2,3,1,1,0,0,1,1,0,0,0,0,689912.4331,5334911.6521,11.552857404,48.1390898,1,#66c2a5,bicycle
147422,9,1,77,117,2016,10,4,6,3,2,6,2,1,0,1,0,0,0,0,714353.2856,5355018.4242,11.891156466,48.311994945,2,#fc8d62,car
147423,9,1,74,115,2016,10,13,5,3,5,3,0,1,1,1,0,0,0,0,680547.4385,5347109.8301,11.43227802,48.251462801,1,#66c2a5,bicycle
147424,9,1,62,0,2016,10,7,4,3,1,7,0,0,0,1,0,0,0,0,692674019.0,5330131926.0,11.587780743,48.095300353,2,#fc8d62,car
147428,9,7,61,0,2016,10,13,6,3,6,4,0,0,0,0,1,0,0,1,640785762.0,5359235627.0,10.901016906,48.370576421,3,#8da0cb,toilet
147433,9,1,62,0,2016,10,10,5,3,1,6,0,1,0,1,0,0,0,0,693410.2555,5333056.2435,11.598984256,48.121360392,2,#fc8d62,car
147434,9,1,74,115,2016,10,12,6,3,0,7,0,1,1,1,0,0,0,0,680393.8962,5348225.2346,11.430686961,48.261532534,1,#66c2a5,bicycle
147436,9,7,61,0,2016,10,17,5,3,0,7,0,0,0,1,0,0,0,1,641294.4888,5359221.9515,10.907877647,48.370339768,2,#fc8d62,car
147439,9,1,62,0,2016,10,11,5,3,2,2,0,1,0,1,0,0,0,0,690637.1796,5333387.2823,11.561907518,48.125172091,2,#fc8d62,car
147440,9,1,62,0,2016,10,17,4,3,5,3,0,0,0,0,0,0,1,1,692535.0233,5336951.8872,11.588996684,48.156638836,5,#a6d854,bus
147443,9,1,84,120,2016,10,8,5,3,3,5,0,1,1,1,0,0,0,0,681094.2946,5333740.6144,11.433937278,48.131134383,1,#66c2a5,bicycle
147444,9,1,62,0,2016,10,12,4,2,0,4,0,0,0,0,1,0,0,1,686774.5979,5336585.7597,11.51145458,48.155065971,3,#8da0cb,toilet
147449,9,1,78,143,2016,10,9,5,3,5,3,0,1,0,1,0,0,0,0,717547.1853,5373313.0106,11.943651156,48.47527633,2,#fc8d62,car
147451,9,7,71,113,2016,10,10,4,3,8,1,0,0,1,0,0,0,0,0,658402.4536,5369239.7915,11.142507464,48.456341098,1,#66c2a5,bicycle
147452,9,7,62,0,2016,10,16,3,3,4,6,0,0,1,0,0,0,0,0,621253.5606,5305613.9833,10.62213205,47.892394371,1,#66c2a5,bicycle
