OBJECTID,UIDENTSTLA,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,Teilnehmer,color,symbol
201865,"9,21E+18",9,1,62,0,2021,9,18,1,3,5,2,0,0,1,0,1,0,0,684489.273001,5333050617,11.479223749,48.123957317,0,2,#fc8d62,car
201866,"9,21E+18",9,1,62,0,2021,9,17,2,3,5,2,0,1,1,0,0,0,0,679571.235785,5335476.00721,11.414217743,48.147165314,0,1,#66c2a5,bicycle
201867,"9,21E+18",9,1,62,0,2021,9,7,4,3,6,7,0,1,0,1,0,0,0,690166.212047,5336094.80108,11.556793677,48.149648144,0,1,#66c2a5,bicycle
201869,"9,21E+18",9,7,61,0,2021,8,16,1,3,5,3,0,0,1,0,0,0,0,638823.134594,5361919.80581,10.875417337,48.395146681,0,2,#fc8d62,car
201870,"9,21E+18",9,1,62,0,2021,9,8,4,2,5,2,0,1,1,0,0,0,0,696364.868615,5335941.01509,11.639973644,48.146382719,0,1,#66c2a5,bicycle
201871,"9,21E+18",9,1,62,0,2021,8,17,4,3,6,1,0,1,0,1,0,0,0,692264.946446,5331418.62099,11.582871977,48.106988554,0,1,#66c2a5,bicycle
201873,"9,21E+18",9,1,82,120,2021,9,14,4,3,0,1,0,0,0,0,0,0,1,701595.812147,5306221.84614,11.696249946,47.877656195,0,6,#ffd92f,circle
201876,"9,21E+18",9,7,62,0,2021,8,15,2,3,5,3,0,0,1,0,0,0,1,622447.311243,5305429.88237,10.638043117,47.890511952,0,2,#fc8d62,car
201878,"9,21E+18",9,7,71,112,2021,8,20,7,3,9,1,2,0,1,0,0,0,0,645175.828603,5366010.80196,10.962602853,48.430499361,1,2,#fc8d62,car
201882,"9,21E+18",9,7,61,0,2021,8,16,6,2,8,1,0,1,0,0,0,0,0,639097.972345,5359146.5054,10.878210172,48.370149309,0,1,#66c2a5,bicycle
201883,"9,21E+18",9,1,87,182,2021,9,17,5,2,5,3,0,1,1,0,0,0,0,738293.240853,5328072.01834,12.198443123,48.061376723,0,1,#66c2a5,bicycle
201885,"9,21E+18",9,1,79,142,2021,9,14,7,3,0,6,0,1,1,0,0,0,0,672391.896536,5342677.52967,11.320701677,48.213889797,0,1,#66c2a5,bicycle
201887,"9,21E+18",9,1,62,0,2021,8,18,1,3,5,3,0,1,1,0,0,0,0,693472.561379,5339584.71357,11.602788075,48.180017177,0,1,#66c2a5,bicycle
201890,"9,21E+18",9,1,88,126,2021,9,15,1,3,0,1,0,1,0,0,0,0,0,659496.957788,5325485.64532,11.140805474,48.062695462,0,1,#66c2a5,bicycle
201891,"9,21E+18",9,1,87,150,2021,8,15,4,2,5,3,0,1,1,0,0,0,0,729431.29132,5303949.38587,12.066812546,47.847899623,0,1,#66c2a5,bicycle
201894,"9,21E+18",9,1,63,0,2021,8,7,6,3,5,3,0,0,1,0,0,0,0,733327.634938,5305277.73249,12.119532299,47.858431337,1,2,#fc8d62,car
201895,"9,21E+18",9,1,62,0,2021,9,8,4,2,5,2,0,1,1,0,0,1,0,691204.2408,5335820.91899,11.570612475,48.146875346,0,1,#66c2a5,bicycle
201898,"9,21E+18",9,1,62,0,2021,8,17,7,3,5,3,0,0,1,0,0,0,0,690319.82771,5335870.2341,11.55875651,48.147583799,0,2,#fc8d62,car
201902,"9,21E+18",9,1,62,0,2021,9,18,7,3,5,3,0,1,1,0,0,0,0,701087.477882,5334615.12273,11.702767039,48.132991806,0,1,#66c2a5,bicycle
201904,"9,21E+18",9,1,62,0,2021,9,17,1,3,0,7,0,1,0,0,0,0,0,689462.277758,5333929.66828,11.546375766,48.130397845,0,1,#66c2a5,bicycle
201906,"9,21E+18",9,1,77,118,2021,9,16,4,2,0,1,0,1,0,0,0,0,0,705659.431978,5345091.17647,11.76921347,48.225673047,0,1,#66c2a5,bicycle
201908,"9,21E+18",9,1,62,0,2021,9,8,4,3,0,5,0,0,0,0,0,1,1,689729.316109,5334895.56544,11.550391257,48.138999838,0,5,#a6d854,bus
201909,"9,21E+18",9,1,62,0,2021,8,12,4,3,5,2,0,1,0,0,0,0,0,692263.619478,5338554.65436,11.586075503,48.17112623,0,1,#66c2a5,bicycle
201911,"9,21E+18",9,1,62,0,2021,9,12,3,3,6,7,0,0,1,1,0,0,0,690747.940368,5342774.11252,11.567604931,48.209506754,0,2,#fc8d62,car
201914,"9,21E+18",9,2,61,0,2021,9,17,7,3,0,1,0,1,0,0,0,0,0,733452.328483,5379532.41851,12.162012203,48.525441685,0,1,#66c2a5,bicycle
201921,"9,21E+18",9,7,78,116,2021,8,16,6,3,5,2,0,1,1,0,0,0,0,619008.746689,5320055.52707,10.596109429,48.022698497,0,1,#66c2a5,bicycle
201922,"9,21E+18",9,1,79,134,2021,9,17,5,3,0,3,0,0,1,0,1,0,0,667819.204475,5342744.63857,11.259222014,48.21571879,0,2,#fc8d62,car
201924,"9,21E+18",9,1,74,115,2021,9,15,7,3,0,1,0,1,0,0,0,0,0,681809.226082,5348545.92243,11.449877371,48.264010504,0,1,#66c2a5,bicycle
201926,"9,21E+18",9,1,90,111,2021,8,13,1,3,5,3,0,1,0,0,0,0,1,640667038,5298224003,10.879307285,47.821977932,0,1,#66c2a5,bicycle
201927,"9,21E+18",9,1,63,0,2021,9,14,5,3,5,3,0,1,0,0,0,0,0,731958.21643,5306490.97236,12.101902196,47.869827055,0,1,#66c2a5,bicycle
201930,"9,21E+18",9,2,61,0,2021,8,14,2,3,5,3,0,1,1,0,0,0,0,731835.781244,5381712.08029,12.141363426,48.54562015,0,1,#66c2a5,bicycle
201934,"9,21E+18",9,1,63,0,2021,9,20,6,3,2,6,2,0,1,0,0,0,0,731392.083792,5304111.84222,12.093070045,47.848656454,0,2,#fc8d62,car
201937,"9,21E+18",9,1,78,145,2021,9,19,5,3,5,3,1,1,0,0,0,1,0,696448.592487,5354388.91143,11.649648849,48.31215229,0,1,#66c2a5,bicycle
201938,"9,21E+18",9,1,81,115,2021,9,10,7,2,1,7,0,1,1,0,0,0,0,657487.451144,5327867.49741,11.114730248,48.084609783,0,1,#66c2a5,bicycle
201939,"9,21E+18",9,7,61,0,2021,9,18,4,2,0,7,0,0,0,0,0,0,1,641719.543886,5359969.78008,10.913865853,48.376968621,0,6,#ffd92f,circle
201940,"9,21E+18",9,1,62,0,2021,8,16,1,3,3,3,0,1,1,0,0,0,0,690719.257586,5338222.82858,11.565175643,48.16860909,1,1,#66c2a5,bicycle
201944,"9,21E+18",9,1,62,0,2021,8,7,3,3,5,3,0,1,1,0,0,0,0,688069.740466,5334647.92808,11.527996084,48.137266693,0,1,#66c2a5,bicycle
201946,"9,21E+18",9,1,62,0,2021,9,23,2,3,0,7,2,0,0,0,0,0,1,692181.338308,5335581.84933,11.583627162,48.144432206,0,6,#ffd92f,circle
201949,"9,21E+18",9,1,62,0,2021,8,21,7,3,1,3,2,1,1,0,0,0,0,690703.470785,5340293.4145,11.565892616,48.187224001,1,1,#66c2a5,bicycle
201953,"9,21E+18",9,1,62,0,2021,9,22,7,3,0,7,2,1,0,0,0,0,0,691087.268001,5334216936,11.56832183,48.132494029,0,1,#66c2a5,bicycle
201957,"9,21E+18",9,7,61,0,2021,8,15,7,3,3,3,0,1,1,0,0,0,0,641491.821107,5353818.48044,10.908724932,48.321709492,0,1,#66c2a5,bicycle
201958,"9,21E+18",9,1,79,126,2021,9,16,5,3,4,2,0,1,1,0,0,0,0,676111.085546,5341303.98788,11.370154481,48.200521657,0,1,#66c2a5,bicycle
201961,"9,21E+18",9,1,62,0,2021,9,19,3,3,5,3,1,1,1,0,0,0,0,690864.705389,5335285633,11.56581245,48.142166196,0,1,#66c2a5,bicycle
201963,"9,21E+18",9,1,62,0,2021,8,17,3,3,3,2,0,1,1,0,0,0,0,692825.903311,5335368.21519,11.59218657,48.142317085,0,1,#66c2a5,bicycle
201965,"9,21E+18",9,7,61,0,2021,8,9,2,3,9,1,0,0,0,0,1,0,0,641415.011098,5359255.12742,10.909515259,48.370611079,1,4,#e78ac3,marker
201973,"9,21E+18",9,1,62,0,2021,9,10,6,3,5,2,0,1,1,0,0,0,0,692444.196589,5338144.39926,11.588316141,48.167384321,0,1,#66c2a5,bicycle
201977,"9,21E+18",9,1,62,0,2021,8,20,1,3,0,5,2,1,1,0,0,0,0,691790.238001,5335559933,11.578364985,48.144353247,0,1,#66c2a5,bicycle
201979,"9,21E+18",9,1,63,0,2021,9,14,1,3,0,1,0,0,0,0,0,0,1,733837.704002,5303451.19899,12.125354264,47.84183634,0,6,#ffd92f,circle
201980,"9,21E+18",9,1,62,0,2021,8,9,3,3,5,3,0,0,1,0,1,0,0,694223.090309,5336707.21881,11.611559902,48.153926547,1,2,#fc8d62,car
201982,"9,21E+18",9,1,62,0,2021,9,12,2,3,6,4,0,1,1,1,0,0,0,690515.533408,5340252.23737,11.563348101,48.186910297,0,1,#66c2a5,bicycle
201983,"9,21E+18",9,1,62,0,2021,8,11,5,3,1,5,0,1,1,0,0,0,0,687667.506486,5339610.43046,11.524783877,48.181989399,1,1,#66c2a5,bicycle
201984,"9,21E+18",9,1,62,0,2021,9,10,3,3,5,3,0,0,1,0,0,0,0,698358.32307,5329295.34894,11.663653025,48.086037963,0,2,#fc8d62,car
201985,"9,21E+18",9,1,62,0,2021,8,19,7,3,5,3,1,0,1,0,0,0,0,696122.030135,5335256.53474,11.636397199,48.140305913,1,2,#fc8d62,car
201986,"9,21E+18",9,1,79,123,2021,9,11,5,3,0,6,0,1,1,0,0,0,0,675908.300452,5333709.14024,11.364286119,48.132305915,0,1,#66c2a5,bicycle
201990,"9,21E+18",9,1,74,115,2021,8,13,2,3,5,3,0,1,1,0,0,0,0,682813.186001,5347765993,11.463055771,48.256711239,1,1,#66c2a5,bicycle
201995,"9,21E+18",9,1,62,0,2021,9,14,2,3,6,7,0,1,0,1,0,0,0,687105.674078,5333662.53212,11.514617519,48.12869385,0,1,#66c2a5,bicycle
201996,"9,21E+18",9,1,77,133,2021,8,14,6,3,3,6,0,0,1,0,0,0,0,706464.101733,5359425.00358,11.787040687,48.354216934,0,2,#fc8d62,car
201997,"9,21E+18",9,1,62,0,2021,9,15,4,3,4,2,0,1,1,0,0,0,0,693919.474694,5341441.45428,11.609641592,48.196568496,0,1,#66c2a5,bicycle
201998,"9,21E+18",9,1,62,0,2021,8,11,2,3,0,1,0,1,0,0,0,0,0,688890.039831,5336226.6078,11.53971152,48.151213087,1,1,#66c2a5,bicycle
201999,"9,21E+18",9,1,79,134,2021,9,18,4,3,0,1,0,1,0,0,0,0,0,670085.153004,5346424.49325,11.291178697,48.248196023,0,1,#66c2a5,bicycle
202000,"9,21E+18",9,1,62,0,2021,8,9,7,3,2,6,0,0,1,0,0,0,0,700146.258827,5334879.04312,11.690254832,48.135660344,1,2,#fc8d62,car
202002,"9,21E+18",9,7,71,113,2021,9,14,6,2,4,2,0,0,1,0,1,0,0,654583.97007,5363202.90773,11.088669536,48.403016037,0,2,#fc8d62,car
202004,"9,21E+18",9,7,61,0,2021,9,12,7,3,5,3,0,0,1,0,0,0,0,642459.296436,5359801.41034,10.923793017,48.375288138,0,2,#fc8d62,car
202005,"9,21E+18",9,1,78,143,2021,8,13,3,3,3,6,0,1,1,0,0,0,0,717658.954753,5373897.79071,11.945465844,48.480491639,0,1,#66c2a5,bicycle
202006,"9,21E+18",9,1,77,115,2021,9,19,2,3,0,1,0,0,0,0,1,0,0,734594.66479,5355703.9812,12.164135525,48.310971289,0,4,#e78ac3,marker
202009,"9,21E+18",9,1,62,0,2021,8,15,4,3,5,3,0,1,1,0,0,0,0,688949.192311,5333346.20534,11.539228234,48.125306116,0,1,#66c2a5,bicycle
202011,"9,21E+18",9,1,62,0,2021,9,18,3,3,5,3,0,1,1,0,0,0,0,692299.33002,5341914.24773,11.588076091,48.20131048,0,1,#66c2a5,bicycle
202012,"9,21E+18",9,1,90,131,2021,9,13,5,3,4,7,0,1,1,0,0,0,0,661730.956474,5292557.07576,11.158415412,47.766075763,0,1,#66c2a5,bicycle
202018,"9,21E+18",9,1,87,176,2021,8,15,4,3,0,1,0,1,0,0,0,0,0,739683.69651,5331467.04273,12.21897955,48.091353039,0,1,#66c2a5,bicycle
202023,"9,21E+18",9,1,62,0,2021,9,9,6,3,5,2,0,0,1,0,0,0,0,683378.529273,5335496.15318,11.465364346,48.146260268,0,2,#fc8d62,car
202025,"9,21E+18",9,1,62,0,2021,8,1,1,3,1,6,2,0,1,0,0,0,0,689522.269319,5337231.12343,11.548650819,48.160053637,0,2,#fc8d62,car
202026,"9,21E+18",9,1,63,0,2021,9,18,5,3,6,4,0,0,0,1,0,0,1,733655.784116,5304772.33192,12.123639843,47.853771584,0,3,#8da0cb,toilet
202032,"9,21E+18",9,1,62,0,2021,9,17,2,3,2,6,0,0,1,0,0,0,0,686226.713131,5333869.27116,11.502906741,48.130809857,0,2,#fc8d62,car
202034,"9,21E+18",9,1,63,0,2021,9,23,4,3,8,1,2,1,0,0,0,0,0,733952.161111,5304237.30137,12.127306587,47.848857064,0,1,#66c2a5,bicycle
202036,"9,21E+18",9,1,62,0,2021,9,18,4,3,3,2,0,1,1,0,0,0,0,692614.223661,5331099.72032,11.587415226,48.104016816,0,1,#66c2a5,bicycle
202038,"9,21E+18",9,1,62,0,2021,8,14,4,3,5,3,0,0,1,0,0,0,0,696827.538199,5337159.14671,11.646750325,48.157187504,0,2,#fc8d62,car
202040,"9,21E+18",9,1,62,0,2021,9,18,4,3,5,2,0,1,1,0,0,0,0,690327.613042,5335764.13765,11.558813639,48.146627877,0,1,#66c2a5,bicycle
202041,"9,21E+18",9,7,72,171,2021,9,17,4,3,0,2,0,1,1,0,0,0,0,638200.239808,5369190.27624,10.869404054,48.460657584,0,1,#66c2a5,bicycle
202045,"9,21E+18",9,1,62,0,2021,8,18,6,3,3,2,0,1,0,0,0,1,0,696999.967297,5335228.26622,11.648172868,48.139780653,0,1,#66c2a5,bicycle
202049,"9,21E+18",9,1,62,0,2021,8,14,6,3,6,4,0,1,0,1,0,0,0,682984.525793,5335651.13856,11.460139001,48.147766832,0,1,#66c2a5,bicycle
202050,"9,21E+18",9,1,90,148,2021,8,18,3,3,5,3,0,1,1,0,0,0,0,640719.206392,5296592.16791,10.879474062,47.807292032,1,1,#66c2a5,bicycle
202051,"9,21E+18",9,1,62,0,2021,9,16,6,3,6,4,0,1,0,1,0,0,0,691746.717001,5336150155,11.578046353,48.149671185,0,1,#66c2a5,bicycle
202052,"9,21E+18",9,7,61,0,2021,9,17,4,3,2,1,0,0,1,0,0,0,0,639070.658568,5356723.95871,10.877040865,48.348372305,0,2,#fc8d62,car
202053,"9,21E+18",9,1,79,126,2021,8,9,2,3,0,1,0,1,0,0,0,0,0,676574.602484,5339120.24256,11.375479137,48.180762924,1,1,#66c2a5,bicycle
202056,"9,21E+18",9,1,62,0,2021,9,21,7,3,6,7,2,0,1,1,0,0,0,691375.731623,5336261.54459,11.573113736,48.150784064,0,2,#fc8d62,car
202069,"9,21E+18",9,1,77,117,2021,9,2,1,3,0,1,2,1,0,0,0,0,0,714895.311917,5352347.24629,11.897097982,48.287809975,0,1,#66c2a5,bicycle
202070,"9,21E+18",9,7,61,0,2021,8,14,3,3,8,6,0,0,1,0,0,0,0,638483.597215,5359323.21533,10.869977198,48.371873358,0,2,#fc8d62,car
202071,"9,21E+18",9,7,61,0,2021,9,8,5,3,5,2,0,1,1,0,0,0,0,638859.338994,5362626.16238,10.876139773,48.401490078,0,1,#66c2a5,bicycle
202073,"9,21E+18",9,1,74,115,2021,8,10,6,3,0,7,0,1,0,0,0,0,0,680965.112829,5348623.1428,11.438546715,48.264946286,0,1,#66c2a5,bicycle
202082,"9,21E+18",9,1,84,134,2021,9,12,7,3,0,3,0,1,0,0,0,0,0,691599.159001,5324568898,11.570866302,48.045623917,0,1,#66c2a5,bicycle
202083,"9,21E+18",9,1,90,141,2021,8,18,3,3,4,1,0,1,1,0,0,0,0,679230.246488,5294946.34867,11.392741676,47.782926932,1,1,#66c2a5,bicycle
202085,"9,21E+18",9,1,62,0,2021,9,16,2,3,5,3,0,1,1,0,0,0,0,692192.091558,5336999.34114,11.584411625,48.157169075,0,1,#66c2a5,bicycle
202089,"9,21E+18",9,1,62,0,2021,8,16,4,3,2,6,0,0,1,0,1,0,0,694970.499294,5334866.03831,11.620755681,48.137150194,0,2,#fc8d62,car
202091,"9,21E+18",9,1,78,120,2021,9,17,4,3,8,1,0,0,1,0,0,0,0,695181.794564,5355502.81206,11.633096861,48.322555303,0,2,#fc8d62,car
202095,"9,21E+18",9,1,62,0,2021,9,22,2,3,5,3,2,1,1,0,0,0,0,691844.993165,5334996.95978,11.578846701,48.139276825,0,1,#66c2a5,bicycle
202098,"9,21E+18",9,1,87,117,2021,9,15,6,3,6,4,0,0,1,1,0,0,0,724885.83145,5305409.28691,12.006899622,47.862622976,0,2,#fc8d62,car
202099,"9,21E+18",9,2,74,184,2021,9,18,3,3,0,7,0,0,0,0,0,0,1,747295.681225,5375372.09373,12.346726756,48.482778712,0,6,#ffd92f,circle
202100,"9,21E+18",9,1,62,0,2021,8,12,6,2,2,6,0,0,1,0,1,0,0,689622.470497,5340118.93883,11.551285011,48.185979419,1,2,#fc8d62,car
202102,"9,21E+18",9,1,78,137,2021,9,12,7,2,0,1,0,1,0,0,0,0,0,694869.778215,5364961.07887,11.633273418,48.407654091,0,1,#66c2a5,bicycle
202103,"9,21E+18",9,7,78,203,2021,9,15,4,3,0,1,0,1,0,0,0,0,0,622358.511738,5322199.29005,10.641629036,48.041345461,0,1,#66c2a5,bicycle
202104,"9,21E+18",9,1,82,120,2021,8,18,1,3,0,1,0,1,0,0,0,0,0,702120.779238,5306590.72976,11.70343566,47.880806465,1,1,#66c2a5,bicycle
202107,"9,21E+18",9,1,74,113,2021,9,15,1,3,0,1,0,1,0,0,0,0,0,680302.014972,5343960.88958,11.427634576,48.223227707,0,1,#66c2a5,bicycle
202108,"9,21E+18",9,1,63,0,2021,8,12,4,3,5,3,0,1,1,0,0,0,0,734172.896064,5304448.46713,12.130366939,47.850673809,0,1,#66c2a5,bicycle
202110,"9,21E+18",9,1,62,0,2021,9,18,2,3,5,3,0,0,1,0,0,0,1,696273.166964,5330648.18807,11.636305253,48.098841996,0,2,#fc8d62,car
202111,"9,21E+18",9,7,61,0,2021,8,9,5,3,0,1,0,1,0,0,0,0,0,640543.54,5359308757,10.897772515,48.371287968,1,1,#66c2a5,bicycle
202112,"9,21E+18",9,7,72,130,2021,9,17,6,3,5,2,0,1,0,0,1,0,0,631225.755711,5356979.15254,10.771291704,48.352345779,0,1,#66c2a5,bicycle
202114,"9,21E+18",9,1,62,0,2021,8,19,7,3,5,3,0,0,1,0,1,0,0,691197.118407,5337237.00236,11.571153012,48.159605072,1,2,#fc8d62,car
202117,"9,21E+18",9,7,61,0,2021,9,11,4,2,4,2,0,0,1,0,1,0,0,641058.480931,5359208.80294,10.904688292,48.370274334,0,2,#fc8d62,car
202123,"9,21E+18",9,1,84,114,2021,8,9,4,3,2,6,0,0,1,0,0,1,0,699422.029972,5323761.80542,11.675340999,48.035974705,0,2,#fc8d62,car
202127,"9,21E+18",9,1,62,0,2021,9,10,6,3,5,3,0,1,1,0,0,0,0,691232.792391,5336439.02864,11.571273621,48.15242226,0,1,#66c2a5,bicycle
202129,"9,21E+18",9,1,81,130,2021,8,9,1,3,5,2,0,1,1,0,0,0,0,638190.148782,5324727.51039,10.854742792,48.060849699,1,1,#66c2a5,bicycle
202135,"9,21E+18",9,1,62,0,2021,9,11,1,3,5,3,0,1,1,0,0,0,0,683671.166926,5337570.27107,11.470190091,48.164819207,0,1,#66c2a5,bicycle
202136,"9,21E+18",9,1,88,144,2021,9,17,3,3,0,1,0,1,0,0,0,0,0,667926.313481,5326622.41012,11.254304253,48.070752104,0,1,#66c2a5,bicycle
202137,"9,21E+18",9,1,62,0,2021,9,18,3,3,5,3,0,1,1,0,0,0,0,691434.162423,5335291.6224,11.57346241,48.142048947,0,1,#66c2a5,bicycle
202140,"9,21E+18",9,1,62,0,2021,8,9,4,3,0,7,0,1,0,0,0,0,1,683796.414255,5335428.55067,11.470947847,48.145532019,0,1,#66c2a5,bicycle
202146,"9,21E+18",9,7,61,0,2021,9,19,2,3,6,7,0,0,1,1,0,0,0,638366.307815,5359832.10815,10.868561772,48.376474952,0,2,#fc8d62,car
202152,"9,21E+18",9,1,62,0,2021,8,15,6,3,5,2,0,0,1,0,0,0,0,697148.118087,5332130.25759,11.648729208,48.111891853,0,2,#fc8d62,car
202154,"9,21E+18",9,1,62,0,2021,9,17,6,2,0,1,0,1,0,0,0,0,0,691513.771569,5336845.05492,11.575230373,48.155987019,0,1,#66c2a5,bicycle
202155,"9,21E+18",9,7,61,0,2021,9,7,4,3,1,1,0,0,1,0,1,0,0,639702.068308,5358120.11441,10.886021666,48.360786847,0,2,#fc8d62,car
202156,"9,21E+18",9,1,62,0,2021,8,15,1,2,0,1,0,1,0,0,0,0,0,688976.190763,5338261.73128,11.541772716,48.169479339,0,1,#66c2a5,bicycle
202161,"9,21E+18",9,7,61,0,2021,9,12,5,3,5,7,0,1,0,0,0,0,0,643705.511546,5356461.62603,10.93947142,48.344976033,0,1,#66c2a5,bicycle
202162,"9,21E+18",9,1,88,144,2021,9,11,3,2,0,7,0,0,1,0,0,0,1,667383788,5327529431,11.247382252,48.079048961,0,2,#fc8d62,car
202164,"9,21E+18",9,1,62,0,2021,9,8,4,3,5,3,0,1,1,0,0,0,0,692049.820147,5334570.82554,11.581405026,48.135385017,0,1,#66c2a5,bicycle
202166,"9,21E+18",9,1,90,139,2021,8,3,1,3,8,7,2,0,1,0,0,0,0,655518.462135,5294902.67307,11.07640248,47.788695336,1,2,#fc8d62,car
202167,"9,21E+18",9,1,74,115,2021,9,13,5,3,4,2,0,1,1,0,0,0,0,681253.004011,5347837.68842,11.442085947,48.257803854,0,1,#66c2a5,bicycle
202170,"9,21E+18",9,1,62,0,2021,9,12,7,3,5,3,0,1,0,0,0,0,0,681706.140609,5339116.65756,11.444448518,48.179283929,0,1,#66c2a5,bicycle
202177,"9,21E+18",9,1,84,149,2021,9,15,3,3,5,3,0,0,0,0,1,0,0,690366.22001,5351152.87187,11.566239221,48.284927768,0,4,#e78ac3,marker
202190,"9,21E+18",9,1,74,113,2021,9,16,4,3,5,2,0,0,1,0,0,0,0,676586.516568,5349977.41568,11.380163245,48.278355489,0,2,#fc8d62,car
202194,"9,21E+18",9,7,61,0,2021,9,0,1,3,5,3,2,0,1,1,0,0,0,641710.96232,5359984.0566,10.913754843,48.377098917,0,2,#fc8d62,car
202196,"9,21E+18",9,1,88,121,2021,9,14,6,3,5,3,0,0,1,0,1,0,0,671272.162004,5329582.27617,11.300369743,48.096471019,0,2,#fc8d62,car
202200,"9,21E+18",9,1,62,0,2021,9,14,6,3,6,4,0,0,1,1,0,0,0,691232.051313,5340011.37034,11.572870212,48.184530141,0,2,#fc8d62,car
202202,"9,21E+18",9,1,77,117,2021,8,12,2,3,2,6,0,0,1,0,0,1,0,714955.93301,5354029.70405,11.898770492,48.302906613,0,2,#fc8d62,car
202205,"9,21E+18",9,1,77,133,2021,8,0,2,3,0,1,2,0,0,0,0,0,1,706600.684001,5360005089,11.789166867,48.359384893,1,6,#ffd92f,circle
202207,"9,21E+18",9,1,88,121,2021,8,14,4,3,5,3,0,1,0,0,0,0,1,671232.749842,5329634.16642,11.299861652,48.096948092,0,1,#66c2a5,bicycle
202208,"9,21E+18",9,7,61,0,2021,9,10,5,2,5,3,0,1,1,0,0,0,0,636615773,5352934845,10.842696762,48.314836349,0,1,#66c2a5,bicycle
202209,"9,21E+18",9,1,88,121,2021,9,10,3,3,2,3,0,0,1,0,0,0,0,671324.442299,5330882.42091,11.301593312,48.108144954,0,2,#fc8d62,car
202211,"9,21E+18",9,1,75,124,2021,9,13,4,2,0,1,0,1,0,0,0,0,0,715471.508001,5328512018,11.892770708,48.073445648,0,1,#66c2a5,bicycle
202213,"9,21E+18",9,1,62,0,2021,9,22,4,3,0,1,2,1,0,0,0,0,0,692583.574344,5335433.44124,11.588961857,48.142976717,0,1,#66c2a5,bicycle
202215,"9,21E+18",9,1,62,0,2021,9,18,4,3,4,2,0,0,1,0,1,0,0,689716.783601,5343351.4107,11.55399735,48.215004486,0,2,#fc8d62,car
202218,"9,21E+18",9,1,87,122,2021,8,13,3,3,6,7,0,1,0,1,0,0,0,721788.934424,5306247.68338,11.965979582,47.871232672,0,1,#66c2a5,bicycle
202219,"9,21E+18",9,7,72,177,2021,9,11,1,3,3,6,0,1,1,0,0,0,0,637153.171226,5376042.92346,10.857498314,48.522503577,0,1,#66c2a5,bicycle
202224,"9,21E+18",9,1,62,0,2021,9,8,3,2,5,3,0,1,0,0,0,0,0,688868.30335,5332128.9242,11.537603059,48.114388998,0,1,#66c2a5,bicycle
202230,"9,21E+18",9,7,61,0,2021,8,9,2,3,0,1,0,1,1,0,0,0,0,639253725,5357258393,10.879687128,48.35313749,1,1,#66c2a5,bicycle
202231,"9,21E+18",9,2,61,0,2021,9,11,1,3,3,6,0,1,0,0,0,0,0,735504.239002,5382594.26599,12.191489909,48.552178105,0,1,#66c2a5,bicycle
202232,"9,21E+18",9,1,62,0,2021,8,15,3,3,3,2,0,1,1,0,0,0,0,692819.40629,5335358.24053,11.592094805,48.142229405,0,1,#66c2a5,bicycle
202234,"9,21E+18",9,1,87,126,2021,9,18,3,3,3,6,0,1,0,0,0,0,1,740103.711312,5322814.85675,12.219757332,48.013473591,0,1,#66c2a5,bicycle
202236,"9,21E+18",9,1,79,113,2021,9,17,5,3,6,3,0,0,1,1,0,0,0,671217062,5334736795,11.301700378,48.142823595,0,2,#fc8d62,car
202237,"9,21E+18",9,7,61,0,2021,8,16,3,3,1,3,0,1,1,0,0,0,0,637194.736469,5359375.99177,10.852600129,48.372629428,0,1,#66c2a5,bicycle
202238,"9,21E+18",9,1,62,0,2021,9,17,6,3,4,3,0,1,0,0,1,0,0,687475.690001,5338908838,11.521896371,48.175739988,0,1,#66c2a5,bicycle
202245,"9,21E+18",9,1,62,0,2021,9,10,1,3,5,3,0,1,1,0,0,0,0,691404.401075,5334644.86596,11.57277209,48.136244928,0,1,#66c2a5,bicycle
202246,"9,21E+18",9,1,62,0,2021,9,16,2,3,0,7,0,1,0,0,0,0,0,687276.578501,5334344.20664,11.517211725,48.134770679,0,1,#66c2a5,bicycle
202253,"9,21E+18",9,1,75,139,2021,9,11,7,3,6,2,0,0,1,1,0,0,0,710429.917233,5329462.99032,11.825640414,48.08367447,0,2,#fc8d62,car
202257,"9,21E+18",9,1,62,0,2021,8,14,1,3,6,4,0,0,1,1,0,0,0,692141.694266,5332299.3854,11.581614693,48.114941938,0,2,#fc8d62,car
202258,"9,21E+18",9,1,62,0,2021,8,21,1,3,2,6,2,0,1,0,0,0,0,691604.985972,5335400.68192,11.575805468,48.14297774,1,2,#fc8d62,car
202260,"9,21E+18",9,1,62,0,2021,8,18,3,3,1,7,0,1,1,0,0,0,0,689705.281001,5331920759,11.548744449,48.112269228,1,1,#66c2a5,bicycle
202262,"9,21E+18",9,1,62,0,2021,9,18,2,3,3,6,0,1,0,0,0,0,0,689014.015889,5332164.83658,11.539574752,48.114668555,0,1,#66c2a5,bicycle
202263,"9,21E+18",9,1,62,0,2021,8,19,5,3,1,5,0,1,1,0,0,0,0,691259.990634,5334451.72455,11.570746301,48.134552408,0,1,#66c2a5,bicycle
