OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,Teilnehmer,color,symbol
216780,9,1,74,115,2019,9,13,4,3,1,1,0,0,1,0,0,0,0,680478.361721,5347336.47693,11.43144495,48.25351973,0,2,#fc8d62,car
216781,9,1,78,145,2019,9,9,4,3,2,1,0,0,1,0,0,0,0,697033049,5354284948,11.657474503,48.311036175,0,2,#fc8d62,car
216783,9,1,77,115,2019,9,16,4,3,0,1,0,1,0,0,0,0,0,734171.159021,5351568.41056,12.156139873,48.273978148,0,1,#66c2a5,bicycle
216784,9,1,62,0,2019,9,21,3,3,2,6,2,0,1,0,1,0,0,692224.989617,5332683.27221,11.582905717,48.11836712,0,2,#fc8d62,car
216785,9,1,84,136,2019,9,8,3,3,3,2,0,1,1,0,0,0,0,699394.867928,5327465027,11.676702546,48.06926508,0,1,#66c2a5,bicycle
216786,9,1,62,0,2019,9,18,3,3,2,6,0,0,1,0,0,0,0,691703.022524,5338095.03169,11.578335812,48.167164559,0,2,#fc8d62,car
216787,9,1,62,0,2019,9,19,3,3,6,7,0,1,0,1,0,0,0,693632.781016,5334012.89214,11.602405888,48.12989083,0,1,#66c2a5,bicycle
216788,9,1,84,123,2019,9,15,3,2,4,6,0,1,0,0,0,1,0,702669.759142,5332399.30362,11.722955845,48.112576779,0,1,#66c2a5,bicycle
216789,9,1,62,0,2019,9,7,3,2,6,2,0,0,1,1,0,0,0,694340.579704,5332603.22888,11.611265735,48.117005585,0,2,#fc8d62,car
216790,9,1,62,0,2019,9,18,3,3,3,7,0,1,1,0,0,0,0,691940.383423,5340003.50311,11.582386658,48.184245829,0,1,#66c2a5,bicycle
216791,9,1,62,0,2019,9,11,3,3,2,6,0,0,1,0,1,0,0,687838.577815,5335914.01082,11.525450479,48.148714793,0,2,#fc8d62,car
216792,9,1,62,0,2019,9,12,3,3,0,1,0,0,0,0,1,0,0,686572.296467,5336364.71075,11.508640138,48.153138496,0,4,#e78ac3,marker
216793,9,1,62,0,2019,9,18,3,3,5,2,0,1,1,0,1,0,0,690158.920581,5333910.10197,11.555720281,48.130014242,0,1,#66c2a5,bicycle
216794,9,1,62,0,2019,9,8,3,3,3,2,0,1,0,0,0,0,1,693318.38253,5335247.71664,11.598745283,48.141084638,0,1,#66c2a5,bicycle
216795,9,1,62,0,2019,9,17,3,3,1,5,0,1,1,0,0,0,0,693171.244091,5334238.44344,11.596311743,48.132058257,0,1,#66c2a5,bicycle
216796,9,1,62,0,2019,9,10,3,3,5,2,0,1,1,0,0,0,0,692311.116894,5334238.54829,11.584763507,48.132319667,0,1,#66c2a5,bicycle
216802,9,7,62,0,2019,9,21,3,2,2,1,2,1,1,0,0,0,0,620198.005714,5304762.84277,10.607779598,47.884937956,0,1,#66c2a5,bicycle
216804,9,7,77,121,2019,9,16,3,3,2,1,0,0,1,0,1,0,0,627795.049449,5322497.18622,10.714624421,48.042959328,0,2,#fc8d62,car
216806,9,7,72,125,2019,9,13,3,3,1,1,0,0,1,0,0,0,0,635846.56597,5349024.59552,10.831068891,48.27984065,0,2,#fc8d62,car
216807,9,7,61,0,2019,9,13,3,3,5,3,0,1,1,0,0,0,0,644148.512048,5358294.37079,10.946074303,48.361354107,0,1,#66c2a5,bicycle
216808,9,7,61,0,2019,9,10,3,3,6,4,0,0,1,1,0,0,0,644275.454079,5358340.05688,10.947802719,48.361735893,0,2,#fc8d62,car
216809,9,7,61,0,2019,9,12,3,3,0,7,0,1,0,0,0,0,0,644084.737915,5356874.57038,10.944727765,48.348602617,0,1,#66c2a5,bicycle
216810,9,7,61,0,2019,9,17,3,3,5,2,0,1,1,0,0,0,0,639732.939964,5357087.16982,10.886095232,48.351492039,0,1,#66c2a5,bicycle
216811,9,7,61,0,2019,9,18,3,3,0,1,0,1,0,0,0,0,0,641480.76468,5355806.92402,10.909243429,48.339591391,0,1,#66c2a5,bicycle
216812,9,7,61,0,2019,9,13,3,3,3,6,0,1,0,0,0,0,1,639408.333593,5360027.69784,10.882690759,48.37800428,0,1,#66c2a5,bicycle
216813,9,7,61,0,2019,9,8,3,3,2,6,0,0,1,0,0,0,0,640643.476419,5357499.40942,10.89851628,48.354996649,0,2,#fc8d62,car
216814,9,7,71,158,2019,9,6,3,3,8,7,1,0,0,0,1,0,0,642235.049476,5373591.16796,10.925447947,48.499328307,0,4,#e78ac3,marker
216835,9,1,63,0,2019,9,20,3,3,2,6,1,0,1,0,0,0,0,734214.36596,5304477.11019,12.130935947,47.85091603,0,2,#fc8d62,car
216842,9,1,88,139,2019,9,14,3,2,2,2,0,1,1,0,0,0,0,674962.050081,5319033.22423,11.345573847,48.000637384,0,1,#66c2a5,bicycle
216843,9,1,79,142,2019,9,12,3,3,2,5,0,0,1,0,0,0,0,672992.485113,5342024.71655,11.32851354,48.207857959,0,2,#fc8d62,car
216844,9,1,62,0,2019,9,18,2,3,4,2,0,0,1,0,0,0,0,696474969,5332669474,11.639943676,48.116946033,0,2,#fc8d62,car
216845,9,1,62,0,2019,9,7,2,3,4,2,0,1,0,0,0,0,1,685681.292825,5334851.99599,11.496011811,48.139802355,1,1,#66c2a5,bicycle
216846,9,1,62,0,2019,9,12,2,2,0,4,0,1,0,1,0,0,0,690756.359903,5338138.31344,11.565636238,48.167838345,0,1,#66c2a5,bicycle
216847,9,1,62,0,2019,9,0,2,3,1,1,2,0,1,0,0,1,0,699758109,5335070172,11.685133114,48.137499985,1,2,#fc8d62,car
216848,9,1,62,0,2019,9,13,2,3,0,1,0,1,0,0,0,0,0,691355.677103,5336210.58331,11.572821468,48.150332065,1,1,#66c2a5,bicycle
216849,9,1,62,0,2019,9,6,2,3,5,2,0,1,1,0,0,0,0,687475.671636,5335657.67174,11.520463295,48.146517817,1,1,#66c2a5,bicycle
216850,9,1,62,0,2019,9,17,2,3,0,4,0,0,0,1,0,0,1,685599.52911,5335274.32979,11.495097859,48.143622325,0,3,#8da0cb,toilet
216851,9,1,62,0,2019,9,14,2,3,0,7,0,1,0,0,0,0,0,686723313,5337312472,11.511084605,48.161612931,1,1,#66c2a5,bicycle
216852,9,1,62,0,2019,9,10,2,2,0,1,0,0,0,0,1,0,0,687461.780402,5336059.18292,11.52045354,48.150130789,1,4,#e78ac3,marker
216853,9,1,62,0,2019,9,18,2,3,0,1,0,1,0,0,0,0,0,695507.161807,5337794.51142,11.629306601,48.163305116,1,1,#66c2a5,bicycle
216854,9,1,62,0,2019,9,7,2,3,1,5,0,1,1,0,0,0,0,692418.613228,5337191.83748,11.587541503,48.158830684,1,1,#66c2a5,bicycle
216855,9,1,62,0,2019,9,14,2,3,0,1,0,0,0,0,1,0,0,692325.899906,5337669.90027,11.586512196,48.163155444,1,4,#e78ac3,marker
216856,9,1,62,0,2019,9,12,2,3,0,7,0,1,0,0,0,0,0,691050.433101,5335278.96139,11.568303611,48.14205049,1,1,#66c2a5,bicycle
216864,9,7,72,163,2019,9,9,2,3,6,2,0,0,1,1,0,0,0,640050.98673,5347843.19254,10.887317194,48.268301547,1,2,#fc8d62,car
216865,9,7,61,0,2019,9,7,2,3,5,3,0,0,1,0,1,0,0,638736475,5360915498,10.873915555,48.386135264,0,2,#fc8d62,car
216866,9,7,61,0,2019,9,8,2,3,2,6,0,0,1,0,0,0,1,639298.252933,5361874.39441,10.881817243,48.394633577,1,2,#fc8d62,car
216867,9,7,61,0,2019,9,7,2,3,5,3,0,0,1,0,0,0,1,644308.854788,5357686.37757,10.948029194,48.355850756,1,2,#fc8d62,car
216884,9,2,61,0,2019,9,17,2,3,1,6,0,0,1,0,0,0,1,732000.560968,5381330.20025,12.143380043,48.542128899,0,2,#fc8d62,car
216885,9,2,61,0,2019,9,11,2,3,0,1,0,1,0,0,0,0,0,733750.058834,5381601.99312,12.167198909,48.543921063,0,1,#66c2a5,bicycle
216893,9,1,63,0,2019,9,15,2,3,3,6,0,0,1,0,0,0,0,734183.445161,5304454.49162,12.130511,47.85072409,0,2,#fc8d62,car
216896,9,1,87,117,2019,9,7,2,3,5,3,0,0,1,0,0,0,1,722680.867578,5304822.92944,11.977156962,47.858122343,1,2,#fc8d62,car
216897,9,1,87,130,2019,9,8,2,3,0,6,0,0,1,0,0,0,1,712383.628205,5310372.6695,11.842395426,47.911479714,1,2,#fc8d62,car
216902,9,1,62,0,2019,9,17,1,3,5,3,0,1,1,0,0,0,0,687011.840121,5330233.95971,11.511854334,48.097904224,1,1,#66c2a5,bicycle
216903,9,1,62,0,2019,9,7,1,3,1,5,0,0,1,0,0,0,0,698269.237358,5334344.53609,11.664804647,48.131444147,0,2,#fc8d62,car
216904,9,1,62,0,2019,9,16,1,3,0,1,0,1,0,0,0,0,0,691491.09601,5336554.88347,11.574795207,48.153385831,1,1,#66c2a5,bicycle
216906,9,7,62,0,2019,9,2,1,3,4,6,2,0,1,0,0,0,1,621634.449311,5303113.64578,10.626521219,47.869834894,1,2,#fc8d62,car
216908,9,7,71,112,2019,9,9,1,2,0,2,0,0,1,0,0,0,0,647264.322166,5365749.80093,10.990727472,48.427667806,0,2,#fc8d62,car
216920,9,1,87,142,2019,9,3,1,3,9,1,2,0,1,0,0,0,0,733309.836963,5309829.23517,12.121752608,47.899328584,1,2,#fc8d62,car
216922,9,1,88,137,2019,9,20,1,3,8,1,2,0,1,0,0,0,0,671438.625468,5314883.75363,11.296721696,47.964288246,1,2,#fc8d62,car
216923,9,1,81,130,2019,9,18,1,3,9,1,0,0,1,0,0,0,0,639054.548045,5323724.96336,10.866012224,48.051646654,1,2,#fc8d62,car
216924,9,1,75,132,2019,9,11,1,3,5,3,0,0,1,0,0,0,1,704979.887434,5336431.52174,11.755896011,48.148073343,1,2,#fc8d62,car
216925,9,1,62,0,2019,9,16,7,3,5,3,0,0,1,0,0,0,0,690261.403023,5336162.00273,11.55810224,48.150223685,0,2,#fc8d62,car
216926,9,1,62,0,2019,9,22,7,3,5,2,2,0,1,0,0,0,0,689434.730215,5337155.8636,11.547441309,48.159403285,1,2,#fc8d62,car
216927,9,1,62,0,2019,9,3,7,3,5,3,2,0,1,0,0,0,1,690879.847378,5334270.95133,11.565561079,48.133041757,1,2,#fc8d62,car
216928,9,1,62,0,2019,9,12,7,3,5,2,0,0,1,0,1,0,0,696997.098218,5331546.16936,11.64643275,48.106689141,1,2,#fc8d62,car
216929,9,1,62,0,2019,9,14,7,3,1,6,0,0,1,0,0,0,0,689734.69,5334580296,11.550322984,48.13616458,0,2,#fc8d62,car
216930,9,1,62,0,2019,9,11,7,3,3,6,0,0,0,0,1,0,1,688229.723939,5339975.69152,11.53250183,48.185106092,1,4,#e78ac3,marker
216931,9,1,62,0,2019,9,13,7,3,5,3,0,0,1,0,0,0,0,691223551,5336442496,11.571151051,48.152456203,0,2,#fc8d62,car
216933,9,7,72,149,2019,9,17,7,3,5,3,0,0,1,0,0,0,0,637122.330188,5338585.76731,10.844877117,48.185698189,1,2,#fc8d62,car
216934,9,7,71,146,2019,9,16,7,3,5,3,0,1,1,0,0,0,0,647297.563811,5347430.61284,10.984768493,48.262948141,0,1,#66c2a5,bicycle
216935,9,7,72,163,2019,9,11,7,3,4,2,0,1,1,0,0,0,0,640162.750049,5347142.34762,10.888590194,48.261974913,1,1,#66c2a5,bicycle
216936,9,7,61,0,2019,9,17,7,3,3,2,0,1,1,0,0,0,0,643100.649943,5360368.22914,10.932641811,48.380239553,1,1,#66c2a5,bicycle
216937,9,7,61,0,2019,9,1,7,2,8,1,2,0,1,0,0,0,0,640104.480262,5359043.18453,10.891758734,48.368997646,1,2,#fc8d62,car
216942,9,1,63,0,2019,9,17,2,3,5,3,0,0,1,0,0,0,0,733329.727229,5305276.87904,12.11955977,47.85842291,0,2,#fc8d62,car
216943,9,1,63,0,2019,9,8,2,3,3,2,0,1,1,0,0,0,0,734339.277153,5304854.23196,12.132807417,47.854258553,0,1,#66c2a5,bicycle
216944,9,1,63,0,2019,9,10,2,2,1,2,0,0,1,0,0,1,1,733567.124834,5304740.65766,12.122439316,47.853519243,0,2,#fc8d62,car
216947,9,1,79,121,2019,9,14,2,3,6,4,0,1,0,1,0,0,0,665488.076896,5336664.22772,11.225495447,48.161667573,0,1,#66c2a5,bicycle
216948,9,1,79,121,2019,9,19,2,2,7,1,1,1,0,0,0,0,0,667307.301944,5340347.13808,11.25139094,48.194300652,0,1,#66c2a5,bicycle
216949,9,1,77,118,2019,9,14,2,2,5,3,0,0,0,0,1,0,1,710301.156112,5344056.76185,11.831123146,48.214856359,0,4,#e78ac3,marker
216950,9,1,62,0,2019,9,14,1,3,5,3,0,1,1,0,0,0,0,689943.350865,5338106.8551,11.554698674,48.167799047,0,1,#66c2a5,bicycle
216951,9,1,62,0,2019,9,23,1,3,0,7,2,1,0,0,0,0,0,690872.815567,5333264.80688,11.565016015,48.124000682,0,1,#66c2a5,bicycle
216952,9,1,62,0,2019,9,14,1,3,0,1,0,1,1,0,0,0,0,693385.497055,5336110.53613,11.600038418,48.148818994,0,1,#66c2a5,bicycle
216953,9,1,84,120,2019,9,13,1,2,5,3,0,1,1,0,0,0,0,680299.61408,5332853.48408,11.422891249,48.12338564,0,1,#66c2a5,bicycle
216954,9,1,62,0,2019,9,14,1,3,5,3,0,1,0,0,0,0,0,680636.274067,5338493.36255,11.429804433,48.173986296,0,1,#66c2a5,bicycle
216955,9,1,62,0,2019,9,13,1,3,0,6,0,1,0,0,0,0,0,687831.801303,5342447.53688,11.528247002,48.207441092,0,1,#66c2a5,bicycle
216956,9,1,62,0,2019,9,15,1,3,5,2,0,1,1,0,0,0,0,691062.889005,5333166.8636,11.567523731,48.12306336,0,1,#66c2a5,bicycle
216957,9,1,62,0,2019,9,20,1,3,0,4,2,1,0,0,0,0,1,692445.768934,5338389.03044,11.588447979,48.169582524,0,1,#66c2a5,bicycle
216961,9,7,73,140,2019,9,15,1,2,0,1,0,1,0,0,0,0,0,616254.590588,5372071.98772,10.573478942,48.491011385,0,1,#66c2a5,bicycle
216962,9,7,71,130,2019,9,17,1,3,5,3,0,0,1,0,0,0,0,644850.518249,5364057.90897,10.957533133,48.413015285,0,2,#fc8d62,car
216963,9,7,61,0,2019,9,12,1,3,0,1,0,1,0,0,0,0,0,638520.581249,5359534.69477,10.870545999,48.373766822,0,1,#66c2a5,bicycle
216964,9,7,61,0,2019,9,17,1,3,5,2,0,1,0,0,0,0,0,641451.023118,5362776.84301,10.911186921,48.402268766,0,1,#66c2a5,bicycle
216965,9,7,61,0,2019,9,17,1,3,2,7,0,0,1,0,0,0,0,641457.617925,5359372.77182,10.91012982,48.371659341,0,2,#fc8d62,car
216984,9,1,90,139,2019,9,15,1,3,8,1,0,0,0,0,1,0,0,654682.608965,5295789.50109,11.06556622,47.796870675,0,4,#e78ac3,marker
216985,9,1,90,141,2019,9,12,1,2,4,1,0,1,0,1,0,0,0,678831.779742,5295866.61212,11.387805981,47.791310555,0,1,#66c2a5,bicycle
216986,9,1,73,134,2019,9,20,1,2,4,2,2,1,0,0,0,0,1,686849.571127,5299548.40294,11.49634514,47.822129952,0,1,#66c2a5,bicycle
216988,9,1,63,0,2019,9,16,1,2,1,5,0,0,1,0,0,0,0,734120.188538,5306103.95068,12.13055953,47.86556582,0,2,#fc8d62,car
216990,9,1,82,125,2019,9,16,1,2,4,2,0,0,1,0,1,0,0,711549.150057,5296529.7956,11.824473524,47.78735714,0,2,#fc8d62,car
216991,9,1,87,129,2019,9,15,1,3,0,7,0,1,0,0,0,0,0,725712.234208,5295834.60722,12.012947308,47.776304752,0,1,#66c2a5,bicycle
216992,9,1,86,143,2019,9,9,1,3,5,3,0,1,1,0,0,0,0,684855.742797,5378219.61615,11.503951,48.529836307,0,1,#66c2a5,bicycle
216994,9,1,88,139,2019,9,14,1,3,5,3,0,1,1,0,0,0,0,673113.35777,5319114.62324,11.320843942,48.001872366,0,1,#66c2a5,bicycle
216995,9,1,79,126,2019,9,13,1,3,8,1,0,1,0,0,0,0,0,676052.087181,5341011.84392,11.369240007,48.197911886,0,1,#66c2a5,bicycle
216996,9,1,81,116,2019,9,15,1,3,3,6,0,1,0,0,0,0,0,647979.248726,5340767.10941,10.991620792,48.202875232,0,1,#66c2a5,bicycle
216997,9,1,78,124,2019,9,11,1,3,1,2,0,1,1,0,0,0,0,703019.418242,5365418.05192,11.743491772,48.409188774,0,1,#66c2a5,bicycle
216998,9,1,62,0,2019,9,22,7,3,0,7,2,1,0,0,0,0,0,692596.434388,5334713.68513,11.588809071,48.136503821,0,1,#66c2a5,bicycle
216999,9,1,62,0,2019,9,12,7,3,2,6,0,0,1,0,0,0,0,690827.530316,5340310.09005,11.567567574,48.187336623,0,2,#fc8d62,car
217000,9,1,84,120,2019,9,11,7,3,0,1,0,1,0,0,0,0,0,680492.971722,5332643.37717,11.425398241,48.121442217,0,1,#66c2a5,bicycle
217001,9,1,62,0,2019,9,18,7,3,5,3,0,1,0,0,0,0,0,691471.454715,5332767.29662,11.572828892,48.119349347,0,1,#66c2a5,bicycle
217002,9,1,62,0,2019,9,5,7,3,9,6,2,0,1,0,0,0,0,690533.890208,5341837.84333,11.564306295,48.201156001,0,2,#fc8d62,car
217003,9,1,62,0,2019,9,17,7,3,0,7,0,0,1,0,1,0,0,696254.253946,5331544.20507,11.63646355,48.106900766,0,2,#fc8d62,car
217004,9,1,62,0,2019,9,23,7,3,1,1,2,1,1,0,0,0,0,692500.589941,5334682.03822,11.587507827,48.136248384,0,1,#66c2a5,bicycle
217005,9,1,62,0,2019,9,11,7,3,2,6,0,0,1,0,0,0,0,687958.932881,5334030.21308,11.526235592,48.131747274,0,2,#fc8d62,car
217006,9,1,84,142,2019,9,12,7,3,5,3,0,1,1,0,0,0,0,682943842,5317051298,11.451635496,47.980588039,0,1,#66c2a5,bicycle
217007,9,1,62,0,2019,9,18,7,3,6,7,0,1,0,1,0,0,0,688926.20112,5333921.72185,11.539174713,48.130485763,0,1,#66c2a5,bicycle
217008,9,1,62,0,2019,9,14,7,3,5,3,0,0,1,0,0,0,1,691068.42728,5335482.2127,11.568636457,48.143871892,0,2,#fc8d62,car
217009,9,1,62,0,2019,9,19,7,3,6,4,2,1,0,1,0,0,0,692611.45027,5334810.99201,11.589054695,48.137373849,0,1,#66c2a5,bicycle
217010,9,1,62,0,2019,9,15,7,3,5,3,0,0,1,0,0,0,0,692279.204418,5334891.36874,11.584629697,48.138196735,0,2,#fc8d62,car
217017,9,7,72,184,2019,9,20,7,3,1,5,2,1,1,0,0,0,0,633902.794836,5362056.71067,10.809025251,48.397441801,0,1,#66c2a5,bicycle
217018,9,7,72,217,2019,9,13,7,3,8,7,0,0,0,0,1,0,0,635916.437261,5380806.02377,10.842312234,48.565600828,0,4,#e78ac3,marker
217019,9,7,61,0,2019,9,8,7,3,5,3,0,0,1,0,0,0,0,639026248,5361911309,10.878156932,48.395025531,0,2,#fc8d62,car
217020,9,7,61,0,2019,9,8,7,3,2,6,0,0,1,0,0,0,0,641774.130243,5361603.53847,10.91515383,48.391646383,0,2,#fc8d62,car
217022,9,7,72,184,2019,9,2,7,3,0,1,2,1,0,0,0,0,0,635084.415937,5363594.03852,10.825475321,48.411013377,0,1,#66c2a5,bicycle
217023,9,7,61,0,2019,9,16,7,3,4,1,0,1,1,0,0,0,0,640693.781318,5353377.4655,10.897818382,48.317922106,0,1,#66c2a5,bicycle
217024,9,7,61,0,2019,9,18,7,3,2,1,0,1,0,0,0,0,0,640306.269509,5350657.07914,10.891689722,48.293547061,0,1,#66c2a5,bicycle
217025,9,7,61,0,2019,9,13,7,3,5,3,0,1,0,0,0,0,0,640746.071664,5358312.58676,10.900172399,48.362285613,0,1,#66c2a5,bicycle
217026,9,7,61,0,2019,9,10,7,3,1,6,0,0,1,0,1,0,0,640767.840565,5358305.78301,10.90046385,48.362219582,0,2,#fc8d62,car
217057,9,2,74,134,2019,9,23,7,3,0,7,2,0,1,1,0,0,0,743396.652214,5373757.51844,12.293111835,48.469798546,0,2,#fc8d62,car
217059,9,2,61,0,2019,9,0,7,2,0,1,2,1,0,0,0,0,0,730992215,5380016508,12.129011196,48.530700107,0,1,#66c2a5,bicycle
217064,9,1,63,0,2019,9,16,7,2,1,7,0,0,1,0,0,0,0,734105.713096,5304802.37333,12.12966173,47.853877766,0,2,#fc8d62,car
217065,9,1,63,0,2019,9,21,7,3,0,7,2,1,0,0,0,0,0,735349101,5304580604,12.146137589,47.851431374,0,1,#66c2a5,bicycle
217068,9,1,87,150,2019,9,11,7,3,2,6,0,0,1,0,1,0,0,725645.109123,5304089.46336,12.016348734,47.850498274,0,2,#fc8d62,car
217070,9,1,81,138,2019,9,13,7,2,8,1,0,1,0,0,0,0,0,640308.624352,5335236.74205,10.886617128,48.154887824,0,1,#66c2a5,bicycle
217071,9,1,81,130,2019,9,14,7,2,8,1,0,0,0,0,1,0,0,639410.702921,5325544.33118,10.871381971,48.067929233,0,4,#e78ac3,marker
217072,9,1,79,136,2019,9,11,7,3,5,3,0,1,1,0,0,0,0,661149.017302,5342300.56648,11.169325843,48.213455396,0,1,#66c2a5,bicycle
217073,9,1,79,121,2019,9,17,7,3,0,1,0,1,0,0,0,0,0,668513.860948,5338134.95713,11.266736526,48.17409447,0,1,#66c2a5,bicycle
217074,9,1,81,114,2019,9,19,7,3,0,7,1,1,0,0,0,0,0,656841.395273,5312810.8171,11.100552648,47.949393086,0,1,#66c2a5,bicycle
217075,9,1,74,113,2019,9,0,7,3,8,1,2,0,1,0,0,0,0,673616.697505,5347137.43427,11.339003004,48.253647419,0,2,#fc8d62,car
217076,9,1,75,139,2019,9,11,7,2,0,1,0,0,0,0,1,0,0,707537.49379,5327786.64536,11.786035024,48.069558207,0,4,#e78ac3,marker
217077,9,1,78,143,2019,9,21,7,2,6,3,2,0,0,1,1,0,0,717293.843193,5372202.42973,11.939650961,48.465385791,0,3,#8da0cb,toilet
217078,9,1,78,143,2019,9,21,7,3,0,1,2,1,0,0,0,0,0,716982.282334,5372365.14654,11.93552617,48.466955268,0,1,#66c2a5,bicycle
217079,9,1,77,139,2019,9,12,7,3,0,7,0,1,0,0,0,0,0,732003.749587,5359465.6206,12.131314673,48.345718472,0,1,#66c2a5,bicycle
217080,9,1,62,0,2019,9,10,6,3,3,6,0,1,0,0,0,0,0,697494.035271,5331344.52398,11.653007793,48.104723019,0,1,#66c2a5,bicycle
217081,9,1,62,0,2019,9,9,6,3,2,6,0,0,1,0,1,0,0,691750.698324,5335406.09279,11.577764706,48.142982473,0,2,#fc8d62,car
217082,9,1,62,0,2019,9,18,6,3,4,2,0,1,1,0,0,0,0,686841.060797,5328044.57797,11.508604983,48.078275257,0,1,#66c2a5,bicycle
217083,9,1,62,0,2019,9,9,6,3,3,2,0,1,1,0,0,0,0,695506.298834,5333859.59931,11.627488132,48.127940436,0,1,#66c2a5,bicycle
217084,9,1,62,0,2019,9,15,6,3,0,1,0,0,0,0,1,0,0,691491.106195,5337018.78339,11.575004102,48.157555289,0,4,#e78ac3,marker
217085,9,1,62,0,2019,9,22,6,3,6,4,2,0,1,1,1,0,0,690836315,5334669188,11.565154977,48.136634142,0,2,#fc8d62,car
217086,9,1,62,0,2019,9,14,6,2,8,1,0,1,0,0,0,0,0,690038.01151,5331938.82905,11.553218231,48.112332452,0,1,#66c2a5,bicycle
217087,9,1,62,0,2019,9,7,6,3,5,3,0,1,1,0,0,0,0,692532.902669,5334813.01539,11.588000902,48.137415804,0,1,#66c2a5,bicycle
217088,9,1,62,0,2019,9,6,6,3,5,2,0,1,0,0,0,0,1,687476.746918,5335657.62837,11.520477718,48.14651711,0,1,#66c2a5,bicycle
217089,9,1,62,0,2019,9,10,6,3,5,3,0,1,1,0,0,0,0,684428.343165,5332451.33315,11.478146492,48.118588265,0,1,#66c2a5,bicycle
217090,9,1,62,0,2019,9,15,6,3,4,2,0,1,1,0,0,0,0,695427.523424,5335108.99757,11.627003696,48.139193605,0,1,#66c2a5,bicycle
217091,9,1,62,0,2019,9,7,6,3,3,2,0,0,1,0,0,0,1,694682.954939,5336681.30252,11.617724785,48.153553023,0,2,#fc8d62,car
217092,9,1,62,0,2019,9,15,6,3,4,7,0,1,0,1,0,0,0,692558.091954,5334169.93815,11.588048466,48.131628342,0,1,#66c2a5,bicycle
217093,9,1,62,0,2019,9,11,6,3,0,7,0,0,0,1,0,0,1,691572.841559,5334541.29102,11.574987241,48.135263325,0,3,#8da0cb,toilet
217103,9,7,72,177,2019,9,18,6,3,5,3,0,1,0,0,0,0,0,635956.78638,5377233.16544,10.841692305,48.533466125,0,1,#66c2a5,bicycle
217104,9,7,71,130,2019,9,17,6,3,4,6,0,0,0,0,0,0,1,647232.155688,5358817.34548,10.987862231,48.365344677,0,6,#ffd92f,circle
217105,9,7,72,163,2019,9,14,6,3,3,2,0,1,1,0,0,0,0,640428.055889,5349267.84577,10.892868954,48.281028313,0,1,#66c2a5,bicycle
217106,9,7,72,163,2019,9,13,6,3,5,3,0,1,1,0,0,0,0,640032.456067,5347766.76664,10.887042309,48.267618432,0,1,#66c2a5,bicycle
217107,9,7,61,0,2019,9,17,6,3,5,3,0,1,1,0,0,0,0,637570.916094,5357303.57418,10.856999335,48.353912597,0,1,#66c2a5,bicycle
217108,9,7,61,0,2019,9,17,6,3,0,4,0,1,0,1,0,0,0,643587.751959,5357334.50725,10.938180768,48.35285131,0,1,#66c2a5,bicycle
217109,9,7,61,0,2019,9,21,6,3,0,7,2,1,0,0,0,0,0,641463804,5360511172,10.910596407,48.38189398,1,1,#66c2a5,bicycle
217110,9,7,61,0,2019,9,16,6,3,0,1,0,1,0,0,0,0,0,639376.848142,5358680.53185,10.881819236,48.365897866,0,1,#66c2a5,bicycle
217111,9,7,61,0,2019,9,16,6,3,0,1,0,1,0,0,0,0,0,641656.56809,5352876.31879,10.910629617,48.313200984,0,1,#66c2a5,bicycle
217112,9,7,61,0,2019,9,12,6,3,5,3,0,1,1,0,0,0,0,643022.416635,5357589.3323,10.930640847,48.355270862,0,1,#66c2a5,bicycle
217137,9,1,63,0,2019,9,16,6,3,2,2,0,1,0,0,0,0,1,731918.012095,5305114.7619,12.100627231,47.857477407,0,1,#66c2a5,bicycle
217138,9,1,63,0,2019,9,16,6,3,2,6,0,0,1,0,0,0,0,733701.615142,5303577.57189,12.123606388,47.843021153,0,2,#fc8d62,car
217139,9,1,63,0,2019,9,12,6,3,1,6,0,0,1,0,0,0,0,731639.283406,5304415.91779,12.096532208,47.85129933,0,2,#fc8d62,car
217140,9,1,87,167,2019,9,13,6,3,5,3,0,0,1,0,1,0,0,744045.061646,5302861.1343,12.261224307,47.832743382,0,2,#fc8d62,car
217141,9,1,63,0,2019,9,2,6,3,6,4,2,0,1,1,0,0,0,734095.515599,5304999.13062,12.129632085,47.855649143,0,2,#fc8d62,car
217142,9,1,63,0,2019,9,16,6,3,2,6,0,1,1,0,0,0,0,733671.620552,5305146.91207,12.124053564,47.857131065,0,1,#66c2a5,bicycle
217146,9,1,88,139,2019,9,16,6,3,5,2,0,1,1,0,0,0,0,675249.508676,5319524.10312,11.349624717,48.004971466,0,1,#66c2a5,bicycle
217147,9,1,88,137,2019,9,12,6,3,0,6,0,0,1,0,1,0,0,672076.144284,5314910.09426,11.305265779,47.964354004,0,2,#fc8d62,car
217148,9,1,79,121,2019,9,17,6,3,5,3,0,1,1,0,0,0,0,666622.366925,5339098.36539,11.241691467,48.183254273,0,1,#66c2a5,bicycle
217149,9,1,74,115,2019,9,15,6,3,5,7,0,0,1,0,0,0,0,683582.671976,5348290.90779,11.473640847,48.261206925,0,2,#fc8d62,car
