OBJECTID,UIDENTSTLA,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstSonstig,ULICHTVERH,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,Teilnehmer,color,symbol
180277,"9,17E+18",9,1,79,118,2017,8,16,3,3,6,4,1,0,1,0,0,0,0,672482.0868,5337874.3827,11.319963857,48.170687428,1,#66c2a5,bicycle
180278,"9,17E+18",9,1,81,113,2017,8,12,3,3,0,7,0,1,0,1,0,0,0,634338.7486,5303971.9329,10.796590336,47.875021737,2,#fc8d62,car
180279,"9,17E+18",9,1,79,145,2017,8,8,3,3,5,3,1,1,0,0,0,0,0,676127.68,5338805818.0,11.369341661,48.178060544,1,#66c2a5,bicycle
180280,"9,17E+18",9,1,79,126,2017,8,8,3,3,0,7,1,0,0,0,0,0,0,675955.4701,5341433.2958,11.368115625,48.201727173,1,#66c2a5,bicycle
180281,"9,17E+18",9,1,79,123,2017,8,11,3,2,4,1,0,0,0,1,0,0,0,674180.7832,5333195.9412,11.340877926,48.128167664,4,#e78ac3,marker
180282,"9,17E+18",9,1,74,115,2017,8,10,3,3,4,2,0,1,0,1,0,0,0,681243.6261,5347838.2515,11.441959956,48.257811597,2,#fc8d62,car
180283,"9,17E+18",9,1,78,145,2017,8,19,3,3,5,3,0,1,0,0,0,0,1,697581563.0,5353862151.0,11.664666297,48.307065415,2,#fc8d62,car
180284,"9,17E+18",9,1,78,124,2017,8,22,3,3,5,2,1,1,0,0,0,2,1,702959.3982,5364367782.0,11.742173888,48.39977013,1,#66c2a5,bicycle
180285,"9,17E+18",9,1,77,117,2017,8,20,3,3,0,1,1,0,0,0,0,1,0,716365183.0,5354302254.0,11.917888989,48.304875169,1,#66c2a5,bicycle
180286,"9,17E+18",9,1,62,0,2017,8,12,2,3,5,3,0,1,0,0,0,0,0,690144.7991,5334736.7295,11.555899623,48.137448202,2,#fc8d62,car
180287,"9,17E+18",9,1,62,0,2017,8,20,2,3,5,3,1,0,0,1,0,1,0,689643.0783,5336030.1413,11.549738547,48.149223163,1,#66c2a5,bicycle
180288,"9,17E+18",9,1,62,0,2017,8,17,2,3,0,7,1,1,0,0,0,0,0,681628958.0,5335767.5422,11.441980946,48.149201659,1,#66c2a5,bicycle
180289,"9,17E+18",9,1,62,0,2017,8,23,2,3,1,5,1,1,0,0,0,2,0,690527.7358,5334809473.0,11.561074215,48.137987481,1,#66c2a5,bicycle
180290,"9,17E+18",9,1,62,0,2017,8,15,2,3,0,1,1,0,0,0,0,0,0,687591691.0,5337602225.0,11.52287876,48.163961676,1,#66c2a5,bicycle
180291,"9,17E+18",9,1,62,0,2017,8,6,2,3,5,2,1,1,0,0,0,0,0,692320.9582,5334248.8952,11.58490031,48.132409689,1,#66c2a5,bicycle
180292,"9,17E+18",9,1,62,0,2017,8,16,2,3,5,2,1,1,0,0,0,0,0,693097277.0,5333634.2566,11.595044871,48.126650425,1,#66c2a5,bicycle
180293,"9,17E+18",9,1,62,0,2017,8,8,2,3,5,3,0,1,0,1,0,0,0,695230.9985,5336096.4103,11.624817542,48.148128314,2,#fc8d62,car
180294,"9,17E+18",9,1,62,0,2017,8,11,2,3,4,2,1,1,0,0,0,0,0,679800.8856,5336451.7849,11.417714612,48.155871643,1,#66c2a5,bicycle
180295,"9,17E+18",9,1,62,0,2017,8,15,2,3,6,4,0,1,1,0,0,0,0,688346.1858,5336614.4589,11.532578227,48.154860428,2,#fc8d62,car
180296,"9,17E+18",9,1,84,145,2017,8,8,2,2,1,5,1,1,0,0,0,0,0,694498.8535,5325372.5482,11.610097913,48.051970103,1,#66c2a5,bicycle
180297,"9,17E+18",9,1,62,0,2017,8,18,2,2,4,7,0,1,0,1,0,0,0,684481.5313,5332975.4182,11.479087269,48.123283631,2,#fc8d62,car
180298,"9,17E+18",9,1,62,0,2017,8,13,2,3,6,7,1,0,1,0,0,0,0,690854.4417,5334904.8867,11.565503988,48.138747152,1,#66c2a5,bicycle
180299,"9,17E+18",9,1,62,0,2017,8,15,2,3,5,2,0,1,0,0,0,0,0,687888.0178,5334117.1922,11.525321785,48.132550001,2,#fc8d62,car
180300,"9,17E+18",9,1,84,132,2017,8,7,2,3,2,6,0,1,0,0,0,0,0,683274.7313,5329264.5531,11.461291633,48.090276315,2,#fc8d62,car
180301,"9,17E+18",9,1,62,0,2017,8,19,2,3,4,2,0,1,0,0,0,0,0,690687.4418,5338154.4036,11.564717481,48.168003638,2,#fc8d62,car
180302,"9,17E+18",9,1,62,0,2017,8,12,2,2,1,7,1,0,0,0,0,0,0,688479.5202,5335941.8677,11.534071422,48.148775584,1,#66c2a5,bicycle
180303,"9,17E+18",9,1,84,146,2017,8,16,2,2,5,2,1,1,0,0,0,0,0,698149.9698,5328247.6486,11.660372391,48.076686709,1,#66c2a5,bicycle
180304,"9,17E+18",9,1,62,0,2017,8,11,2,3,0,5,1,1,0,0,0,0,0,691665.6553,5333328298.0,11.575687882,48.124333144,1,#66c2a5,bicycle
180305,"9,17E+18",9,1,62,0,2017,8,22,2,3,0,1,1,0,0,0,0,2,0,689888.0313,5333487.0109,11.551894779,48.126292348,1,#66c2a5,bicycle
180306,"9,17E+18",9,1,62,0,2017,8,8,2,3,5,3,1,1,0,0,0,0,0,690144.8184,5334186.6097,11.555654338,48.132503712,1,#66c2a5,bicycle
180307,"9,17E+18",9,1,62,0,2017,8,18,2,3,1,5,1,1,0,0,0,0,0,690785.1615,5337643.9541,11.565801442,48.163386452,1,#66c2a5,bicycle
180308,"9,17E+18",9,1,62,0,2017,8,8,2,3,5,3,1,1,0,0,0,0,0,691954.1302,5337595.2835,11.581484015,48.162597156,1,#66c2a5,bicycle
180309,"9,17E+18",9,1,62,0,2017,8,14,2,3,3,6,0,1,0,0,0,0,0,691866.1312,5335831.6826,11.579506658,48.146772803,2,#fc8d62,car
180315,"9,17E+18",9,7,62,0,2017,8,12,2,3,5,3,1,1,0,0,0,0,0,622555941.0,5307355.72,10.640042775,47.907811539,1,#66c2a5,bicycle
180319,"9,17E+18",9,7,72,184,2017,8,20,2,3,4,6,1,1,0,0,0,0,0,635144.6327,5360896.0552,10.825420186,48.386740238,1,#66c2a5,bicycle
180320,"9,17E+18",9,7,71,130,2017,8,18,2,3,2,6,0,1,0,0,1,0,0,646637.5553,5363603.6888,10.981509761,48.408518037,2,#fc8d62,car
180321,"9,17E+18",9,7,61,0,2017,8,16,2,3,5,3,1,0,0,0,0,0,0,638854.4936,5358598.8882,10.874743562,48.365278867,1,#66c2a5,bicycle
180322,"9,17E+18",9,7,61,0,2017,8,12,2,3,5,3,1,1,0,0,0,0,0,639237918.0,5360825744.0,10.88065502,48.38521773,1,#66c2a5,bicycle
180364,"9,17E+18",9,7,73,188,2017,8,9,4,3,0,1,1,0,0,0,0,0,0,620690785.0,5376362.5167,10.634737755,48.528758627,1,#66c2a5,bicycle
180365,"9,17E+18",9,7,73,139,2017,8,15,4,3,0,1,1,0,0,0,0,0,0,615531.5227,5385604.53,10.567451511,48.612842299,1,#66c2a5,bicycle
180366,"9,17E+18",9,7,61,0,2017,8,14,4,2,4,2,0,1,0,0,1,0,0,639464.4006,5360080.9097,10.883465167,48.378470356,2,#fc8d62,car
180379,"9,17E+18",9,1,87,117,2017,8,9,4,3,5,3,1,1,0,0,0,0,0,723259.1184,5304722.6273,11.984825345,47.857020486,1,#66c2a5,bicycle
180387,"9,17E+18",9,1,81,130,2017,8,19,4,3,5,3,1,1,0,0,0,0,0,639156.0833,5324565.5729,10.867647445,48.059183547,1,#66c2a5,bicycle
180388,"9,17E+18",9,1,81,144,2017,8,13,4,3,5,7,1,1,0,0,0,0,0,655662.8262,5321209808.0,11.087823889,48.025197912,1,#66c2a5,bicycle
180389,"9,17E+18",9,1,75,118,2017,8,18,4,3,0,6,1,1,0,0,0,0,0,717645.6383,5339228.3107,11.927390203,48.168996201,1,#66c2a5,bicycle
180390,"9,17E+18",9,1,62,0,2017,8,10,3,3,3,2,1,0,0,0,0,0,0,691293.0533,5331894.6493,11.570042752,48.111559663,1,#66c2a5,bicycle
180391,"9,17E+18",9,1,62,0,2017,8,11,3,3,4,2,1,1,0,0,0,0,0,697852832.0,5333787.6431,11.658955724,48.126568764,1,#66c2a5,bicycle
180392,"9,17E+18",9,1,62,0,2017,8,18,3,3,5,3,1,1,0,0,0,0,0,684808.1639,5330872.4642,11.482561066,48.104286394,1,#66c2a5,bicycle
180393,"9,17E+18",9,1,62,0,2017,8,16,3,2,0,7,1,0,0,0,0,0,0,693370.3345,5329158.0559,11.596681938,48.086336515,1,#66c2a5,bicycle
180394,"9,17E+18",9,1,62,0,2017,8,16,3,3,6,4,0,1,1,0,0,0,0,687012992.0,5343616.9097,11.517752299,48.21819335,2,#fc8d62,car
180395,"9,17E+18",9,1,62,0,2017,8,16,3,3,3,2,1,1,0,0,0,0,0,694351.6665,5341698.5323,11.615569149,48.198746862,1,#66c2a5,bicycle
180396,"9,17E+18",9,1,62,0,2017,8,13,3,3,6,2,1,0,1,0,0,0,0,689449.9008,5337168922.0,11.547650923,48.159516135,1,#66c2a5,bicycle
180397,"9,17E+18",9,1,62,0,2017,8,10,3,2,0,1,1,0,0,0,0,0,0,688669.9097,5337887.83,11.537491468,48.166209664,1,#66c2a5,bicycle
180398,"9,17E+18",9,1,62,0,2017,8,8,3,3,3,6,1,0,0,0,0,0,0,687670.2595,5329165.7903,11.520219558,48.0881096,1,#66c2a5,bicycle
180399,"9,17E+18",9,1,62,0,2017,8,14,3,3,0,2,1,1,0,0,0,0,0,692070.2887,5332452.3539,11.580725193,48.116338338,1,#66c2a5,bicycle
180400,"9,17E+18",9,1,62,0,2017,8,21,3,3,0,1,0,0,0,1,0,2,0,695244.6033,5334727.5003,11.62437263,48.135821042,4,#e78ac3,marker
180401,"9,17E+18",9,1,62,0,2017,8,14,3,3,5,3,0,1,0,0,1,0,0,690623.4952,5335106.1742,11.562492874,48.140625541,2,#fc8d62,car
180406,"9,17E+18",9,7,72,147,2017,8,12,3,2,6,4,0,1,1,0,0,0,0,639385.7456,5365404.5964,10.884171267,48.42635667,2,#fc8d62,car
180407,"9,17E+18",9,7,61,0,2017,8,20,3,3,5,3,1,1,0,0,0,0,0,638512.8071,5358280.9324,10.870028145,48.362494936,1,#66c2a5,bicycle
180408,"9,17E+18",9,7,61,0,2017,8,10,3,3,0,7,1,0,0,0,1,0,0,639080746.0,5358958233.0,10.877915432,48.368460203,1,#66c2a5,bicycle
180409,"9,17E+18",9,7,61,0,2017,8,16,3,2,6,7,1,0,1,0,0,0,0,639283.5274,5359673.5197,10.880888861,48.374847166,1,#66c2a5,bicycle
180410,"9,17E+18",9,7,61,0,2017,8,14,3,3,3,6,1,1,0,0,0,0,0,639454.9273,5359797.9451,10.883243426,48.375928109,1,#66c2a5,bicycle
180411,"9,17E+18",9,7,61,0,2017,8,15,3,3,4,2,0,1,0,1,0,0,0,641441.9229,5359295.8265,10.909892127,48.370970998,2,#fc8d62,car
180434,"9,17E+18",9,1,90,157,2017,8,17,3,3,0,7,0,1,0,1,0,0,0,660256.9781,5300442.3282,11.141671716,47.8373419,2,#fc8d62,car
180439,"9,17E+18",9,1,63,0,2017,8,11,3,3,2,6,0,1,0,0,0,0,0,731433.1572,5304173.1507,12.093651043,47.849192483,2,#fc8d62,car
180441,"9,17E+18",9,1,87,130,2017,8,22,3,3,0,1,1,0,0,0,0,2,0,711088.8464,5309607.2649,11.824714226,47.905028902,1,#66c2a5,bicycle
180443,"9,17E+18",9,1,86,143,2017,8,16,3,3,5,3,0,1,0,1,0,0,0,685150.7457,5380086.0847,11.508772251,48.546524637,2,#fc8d62,car
180444,"9,17E+18",9,1,79,142,2017,8,18,3,2,0,7,1,0,0,0,0,0,0,674600.9416,5342793199.0,11.350461158,48.214325674,1,#66c2a5,bicycle
180445,"9,17E+18",9,1,79,142,2017,8,16,3,3,8,1,1,0,0,0,0,0,0,675451.5493,5343625.2189,11.362246119,48.221570267,1,#66c2a5,bicycle
180446,"9,17E+18",9,1,79,145,2017,8,13,3,3,7,1,1,0,0,0,0,0,0,674717.6607,5335232.6015,11.34892238,48.14632889,1,#66c2a5,bicycle
180447,"9,17E+18",9,1,74,115,2017,8,10,3,3,3,6,0,1,0,1,0,0,0,679409.8532,5346548.0736,11.416728968,48.246736327,2,#fc8d62,car
180448,"9,17E+18",9,1,78,143,2017,8,17,3,2,5,3,0,1,0,0,0,0,0,717458.1127,5372168.8936,11.941852797,48.465027729,2,#fc8d62,car
180449,"9,17E+18",9,1,62,0,2017,8,4,2,3,0,1,1,0,0,0,0,1,0,693562.5594,5333392.4979,11.601181361,48.124336268,1,#66c2a5,bicycle
180450,"9,17E+18",9,1,62,0,2017,8,7,2,3,0,1,1,0,0,0,0,0,0,690139.6003,5334973.4854,11.555935506,48.139577719,1,#66c2a5,bicycle
180451,"9,17E+18",9,1,62,0,2017,8,15,2,3,5,2,1,1,0,0,0,0,0,692361.8776,5340445.6589,11.588251701,48.188092315,1,#66c2a5,bicycle
180452,"9,17E+18",9,1,62,0,2017,8,9,2,2,0,6,1,0,1,0,0,0,0,690054.7283,5333624.4152,11.554193977,48.127477598,1,#66c2a5,bicycle
180453,"9,17E+18",9,1,62,0,2017,8,16,2,3,5,2,0,1,0,1,0,0,0,679261.8915,5338647.7885,11.411399292,48.175763579,2,#fc8d62,car
180454,"9,17E+18",9,1,62,0,2017,8,22,2,3,9,1,0,1,0,0,0,2,0,689039.5311,5340136.0682,11.543457478,48.186307111,2,#fc8d62,car
180455,"9,17E+18",9,1,62,0,2017,8,17,2,3,5,2,1,1,0,0,0,0,0,696882.2458,5333960.7024,11.646006367,48.128425024,1,#66c2a5,bicycle
180456,"9,17E+18",9,1,62,0,2017,8,15,2,3,5,3,1,1,0,0,0,0,0,693594.2888,5333970.4697,11.601869837,48.129521258,1,#66c2a5,bicycle
180469,"9,17E+18",9,7,71,146,2017,8,9,2,3,4,2,0,1,0,1,0,0,0,647386.01,5346557.4249,10.985655335,48.255076414,2,#fc8d62,car
180470,"9,17E+18",9,7,61,0,2017,8,14,2,3,0,1,1,0,0,0,0,0,0,640594.7796,5358870.0032,10.898317327,48.367331429,1,#66c2a5,bicycle
180471,"9,17E+18",9,7,71,113,2017,8,16,2,2,5,3,0,1,0,0,1,0,0,656986.0011,5368770.6559,11.123186737,48.452478406,2,#fc8d62,car
180515,"9,17E+18",9,1,79,142,2017,8,11,2,3,2,2,1,1,0,0,0,0,0,672922077.0,5343133176.0,11.328018525,48.217841549,1,#66c2a5,bicycle
180516,"9,17E+18",9,1,81,130,2017,8,14,2,3,6,7,0,1,1,0,0,0,0,639889.5244,5323555083.0,10.877155257,48.049936562,2,#fc8d62,car
180517,"9,17E+18",9,1,81,130,2017,8,8,2,2,0,7,1,0,0,0,0,0,0,640028.4716,5323265.6662,10.87892403,48.047303578,1,#66c2a5,bicycle
180518,"9,17E+18",9,1,79,123,2017,8,13,2,3,9,6,0,1,0,1,0,0,0,672632.3377,5332747.6956,11.319904014,48.124559951,2,#fc8d62,car
180519,"9,17E+18",9,1,79,123,2017,8,16,2,3,3,6,1,0,0,0,1,0,0,675932.0,5333624782.0,11.364569536,48.131541042,1,#66c2a5,bicycle
180520,"9,17E+18",9,1,88,127,2017,8,16,2,3,2,6,0,1,0,0,0,0,0,676530.3469,5329716.5149,11.370986588,48.096242818,2,#fc8d62,car
180521,"9,17E+18",9,1,79,121,2017,8,17,2,3,0,7,1,0,0,0,0,0,0,668433.8529,5338713.2264,11.265890357,48.179314244,1,#66c2a5,bicycle
180522,"9,17E+18",9,1,74,115,2017,8,13,2,3,3,3,1,1,0,0,1,0,0,683709.2414,5348038176.0,11.475234888,48.258898592,1,#66c2a5,bicycle
180523,"9,17E+18",9,1,74,126,2017,8,11,2,3,5,3,1,1,0,0,0,0,0,683356.0301,5344316.4389,11.468869133,48.225548292,1,#66c2a5,bicycle
180524,"9,17E+18",9,1,62,0,2017,8,14,1,3,0,1,0,0,0,1,0,0,0,692175.9627,5334368.6642,11.583007568,48.133529948,4,#e78ac3,marker
180525,"9,17E+18",9,1,84,139,2017,8,18,1,3,7,1,1,0,0,0,0,0,0,687768.7107,5326453652.0,11.520348734,48.063702962,1,#66c2a5,bicycle
180526,"9,17E+18",9,1,62,0,2017,8,14,1,3,5,2,0,1,0,0,0,0,0,687680.2425,5334308.4145,11.522616214,48.134330057,2,#fc8d62,car
180527,"9,17E+18",9,1,62,0,2017,8,14,1,3,5,3,1,1,0,0,0,0,0,683980.3004,5338084223.0,11.474565958,48.169349489,1,#66c2a5,bicycle
180528,"9,17E+18",9,1,84,134,2017,8,18,1,2,5,2,1,1,0,0,0,0,0,691565.6928,5321712223.0,11.569140258,48.019957949,1,#66c2a5,bicycle
180529,"9,17E+18",9,1,62,0,2017,8,17,1,3,1,1,1,0,0,0,1,0,0,693144.6365,5331799.1445,11.594849401,48.11014251,1,#66c2a5,bicycle
180530,"9,17E+18",9,1,62,0,2017,8,17,1,3,1,2,1,1,0,0,0,0,0,688969.0844,5331956177.0,11.538879219,48.112806422,1,#66c2a5,bicycle
180534,"9,17E+18",9,7,71,113,2017,8,14,1,3,0,3,0,1,0,1,0,0,0,652184618.0,5367591787.0,11.057865378,48.443058984,2,#fc8d62,car
180550,"9,17E+18",9,2,61,0,2017,8,14,1,3,1,7,0,1,0,0,0,0,0,732841.6025,5380897.5984,12.154515664,48.537931469,2,#fc8d62,car
180556,"9,17E+18",9,1,87,150,2017,8,0,1,3,8,1,0,0,0,1,0,2,0,729305.6406,5304204.5994,12.065270694,47.850237426,4,#e78ac3,marker
180557,"9,17E+18",9,1,86,146,2017,8,21,1,3,8,1,0,0,0,1,0,2,0,683581.8797,5370951.2757,11.483518017,48.464882816,4,#e78ac3,marker
180559,"9,17E+18",9,1,79,147,2017,8,11,1,2,1,7,1,1,0,0,0,0,0,664412995.0,5333969269.0,11.210007853,48.137718157,1,#66c2a5,bicycle
180560,"9,17E+18",9,1,62,0,2017,8,4,7,3,2,6,0,1,0,0,0,2,1,690707.4698,5334133.0155,11.563184866,48.131853669,2,#fc8d62,car
180561,"9,17E+18",9,1,62,0,2017,8,23,7,3,3,7,1,0,0,0,0,2,0,690797.0,5334700.6615,11.564641166,48.136928812,1,#66c2a5,bicycle
180562,"9,17E+18",9,1,62,0,2017,8,21,7,3,5,2,0,1,0,0,0,2,0,694989025.0,5332993253.0,11.620147527,48.120312741,2,#fc8d62,car
180563,"9,17E+18",9,1,62,0,2017,8,23,7,3,1,5,0,1,0,0,0,2,0,690919.1942,5339309.1807,11.568349876,48.17831306,2,#fc8d62,car
180564,"9,17E+18",9,1,62,0,2017,8,17,7,3,3,5,1,1,0,0,0,0,0,689684.6873,5333299.1677,11.54908126,48.12466462,1,#66c2a5,bicycle
180568,"9,17E+18",9,7,72,216,2017,8,14,7,3,9,7,0,1,0,0,0,0,0,623098942.0,5368587.16,10.665050019,48.458370226,2,#fc8d62,car
180569,"9,17E+18",9,7,72,184,2017,8,11,7,3,5,3,0,1,0,0,0,0,0,634972.4579,5361986.7937,10.82344633,48.396585036,2,#fc8d62,car
180570,"9,17E+18",9,7,61,0,2017,8,11,7,3,0,5,1,1,0,0,0,0,0,644074312.0,5357308.9574,10.944735796,48.352510763,1,#66c2a5,bicycle
180571,"9,17E+18",9,7,61,0,2017,8,18,7,3,2,6,0,1,0,0,0,0,0,640765.8166,5359245.9443,10.900751193,48.370673639,2,#fc8d62,car
180591,"9,17E+18",9,1,63,0,2017,8,12,7,3,5,3,1,1,0,0,0,0,0,733329718.0,5305276.8787,12.119559646,47.85842291,1,#66c2a5,bicycle
180592,"9,17E+18",9,1,81,130,2017,8,13,7,3,5,3,0,1,0,0,0,0,0,638903.6976,5322600.4387,10.863624073,48.041567388,2,#fc8d62,car
180593,"9,17E+18",9,1,81,134,2017,8,12,7,2,0,7,0,0,0,0,1,0,1,643259.2737,5340000.2446,10.927874776,48.197062462,6,#ffd92f,circle
180594,"9,17E+18",9,1,78,120,2017,8,14,7,3,4,1,0,1,0,0,0,0,0,695671.1645,5353864.9986,11.638931733,48.307684794,2,#fc8d62,car
180595,"9,17E+18",9,1,75,115,2017,8,22,7,3,0,1,1,0,0,0,0,2,0,721339132.0,5328905698.0,11.971640843,48.074973759,1,#66c2a5,bicycle
180596,"9,17E+18",9,1,62,0,2017,8,8,6,3,5,3,0,1,0,0,0,0,1,691529.6346,5334281.4836,11.574290289,48.132941211,2,#fc8d62,car
180597,"9,17E+18",9,1,84,139,2017,8,13,6,3,0,7,1,0,0,0,1,0,1,686686.3935,5323939.4786,11.504738768,48.041421955,1,#66c2a5,bicycle
180598,"9,17E+18",9,1,62,0,2017,8,13,6,3,5,1,1,1,0,0,0,0,1,693868.5303,5332981.4625,11.605101805,48.120548914,1,#66c2a5,bicycle
180599,"9,17E+18",9,1,62,0,2017,8,22,6,3,3,2,0,1,0,0,1,2,0,686633.5661,5337396.8088,11.50991588,48.162397325,2,#fc8d62,car
180600,"9,17E+18",9,1,84,123,2017,8,16,6,3,6,4,0,1,1,0,0,0,1,702103.1221,5332248.9209,11.715280456,48.111405355,2,#fc8d62,car
180603,"9,17E+18",9,7,78,203,2017,8,15,6,3,1,7,1,0,0,0,1,0,1,622211.2918,5321350349.0,10.639412394,48.033738762,1,#66c2a5,bicycle
180606,"9,17E+18",9,7,77,130,2017,8,14,6,3,2,6,0,1,0,0,0,0,0,622952.9876,5306978306.0,10.645246187,47.904341227,2,#fc8d62,car
180627,"9,17E+18",9,1,62,0,2017,8,22,2,3,0,1,1,0,0,0,0,2,0,689317.9914,5334931205.0,11.544883628,48.13944268,1,#66c2a5,bicycle
180634,"9,17E+18",9,7,72,184,2017,8,17,2,3,4,2,0,1,0,0,0,0,0,636060.1923,5364144.7158,10.838833122,48.415755104,2,#fc8d62,car
180635,"9,17E+18",9,7,72,163,2017,8,18,2,2,0,6,1,1,0,0,0,0,0,640056465.0,5347652.3529,10.887327772,48.266584329,1,#66c2a5,bicycle
180636,"9,17E+18",9,7,72,163,2017,8,21,2,3,4,6,0,1,0,0,1,2,0,639830.5605,5346388.9954,10.883867714,48.255274246,2,#fc8d62,car
180668,"9,17E+18",9,1,75,135,2017,8,23,2,3,1,5,1,1,0,0,0,2,0,708513589.0,5339707952.0,11.804953065,48.176367415,1,#66c2a5,bicycle
180669,"9,17E+18",9,1,78,124,2017,8,16,2,3,2,1,0,1,0,1,0,0,0,705029.7134,5363572.5265,11.769723764,48.391954193,2,#fc8d62,car
180670,"9,17E+18",9,1,77,117,2017,8,8,2,2,4,2,1,1,0,0,0,0,0,716424.2317,5354283.9528,11.91867486,48.304690537,1,#66c2a5,bicycle
180671,"9,17E+18",9,1,62,0,2017,8,0,1,2,7,7,1,0,0,0,0,2,0,687415.6276,5335334.3542,11.51951454,48.143629451,1,#66c2a5,bicycle
180672,"9,17E+18",9,1,62,0,2017,8,15,1,2,0,7,1,0,0,0,0,0,0,684524404.0,5334479497.0,11.480314171,48.136790686,1,#66c2a5,bicycle
180673,"9,17E+18",9,1,62,0,2017,8,20,1,3,5,3,0,1,0,0,0,1,0,687356584.0,5331954307.0,11.51723555,48.113266007,2,#fc8d62,car
180674,"9,17E+18",9,1,62,0,2017,8,11,1,3,0,4,0,0,1,0,1,0,0,692942517.0,5332349.7491,11.592385931,48.115152485,3,#8da0cb,toilet
180675,"9,17E+18",9,1,74,122,2017,8,10,1,3,8,6,1,1,0,0,0,0,0,681473.5407,5351459.7486,11.44660926,48.290297801,1,#66c2a5,bicycle
180676,"9,17E+18",9,1,62,0,2017,8,11,1,3,0,3,0,1,0,1,0,0,0,688397.0262,5336638.0678,11.533271607,48.15505757,2,#fc8d62,car
180678,"9,17E+18",9,7,78,209,2017,8,6,1,3,1,1,0,1,0,0,0,0,0,618267224.0,5324064197.0,10.587275715,48.058888862,2,#fc8d62,car
180680,"9,17E+18",9,7,72,147,2017,8,11,1,2,8,7,0,0,0,1,0,0,0,639088.3045,5363435.3978,10.879499789,48.408716011,4,#e78ac3,marker
180681,"9,17E+18",9,7,71,130,2017,8,17,1,3,0,7,1,0,0,0,0,0,0,646807.1787,5358226.6949,10.981921841,48.360132983,1,#66c2a5,bicycle
180700,"9,17E+18",9,2,61,0,2017,8,15,1,3,0,1,1,0,0,0,0,0,0,727664.6652,5380396.3144,12.084212276,48.535327635,1,#66c2a5,bicycle
180703,"9,17E+18",9,1,77,117,2017,8,13,1,3,5,3,0,1,0,0,0,0,0,714729.42,5350938931.0,11.894148977,48.275212198,2,#fc8d62,car
180704,"9,17E+18",9,1,62,0,2017,8,4,7,3,5,3,0,1,0,0,0,2,1,690144.8305,5334733.6444,11.555898667,48.137420464,2,#fc8d62,car
180705,"9,17E+18",9,1,62,0,2017,8,10,7,3,4,2,0,1,0,0,0,0,0,686247.1184,5331780.4303,11.502268147,48.112028543,2,#fc8d62,car
180711,"9,17E+18",9,7,72,148,2017,8,11,7,2,0,7,1,1,0,0,0,0,0,628664.8991,5354295.6292,10.735922026,48.32874111,1,#66c2a5,bicycle
180712,"9,17E+18",9,7,61,0,2017,8,13,7,3,1,6,1,1,0,0,0,0,0,638050.5225,5358548.5484,10.863878217,48.365002561,1,#66c2a5,bicycle
180713,"9,17E+18",9,7,61,0,2017,8,13,7,3,5,2,1,0,0,0,1,0,0,639097.9177,5360245.7776,10.878573152,48.380033709,1,#66c2a5,bicycle
180714,"9,17E+18",9,7,61,0,2017,8,18,7,3,6,4,0,1,1,0,0,0,0,642666.5477,5361080.3578,10.927024286,48.386740964,2,#fc8d62,car
180715,"9,17E+18",9,7,61,0,2017,8,19,7,2,6,4,0,1,1,0,0,0,0,642858.2563,5358322.1283,10.928674963,48.361896973,2,#fc8d62,car
180734,"9,17E+18",9,1,63,0,2017,8,8,7,3,5,3,0,1,0,0,0,0,1,731376.0645,5304094.5262,12.092846976,47.848506647,2,#fc8d62,car
180736,"9,17E+18",9,1,82,120,2017,8,7,7,3,9,1,0,1,0,0,0,0,1,700744.8668,5304601.3207,11.684129182,47.86335829,2,#fc8d62,car
180740,"9,17E+18",9,1,78,143,2017,8,13,7,2,0,7,1,0,0,0,0,0,1,716774788.0,5373323791.0,11.933219649,48.475639877,1,#66c2a5,bicycle
180741,"9,17E+18",9,1,62,0,2017,8,15,6,3,4,2,1,1,0,0,0,0,0,692437.2423,5338146.7365,11.588223765,48.167407433,1,#66c2a5,bicycle
180742,"9,17E+18",9,1,62,0,2017,8,15,6,3,3,6,0,1,0,0,0,0,0,692054.1913,5332291.5235,11.5804367,48.11489767,2,#fc8d62,car
180743,"9,17E+18",9,1,62,0,2017,8,19,6,2,1,1,0,1,0,1,0,0,0,694845.4702,5335320.1452,11.619284631,48.141269799,2,#fc8d62,car
180744,"9,17E+18",9,1,62,0,2017,8,18,6,3,5,3,0,1,0,0,0,0,0,686266.3964,5331177745.0,11.50226374,48.106605714,2,#fc8d62,car
180745,"9,17E+18",9,1,62,0,2017,8,16,6,3,0,1,1,0,0,0,0,0,0,685997.9934,5329887.6531,11.498099395,48.095088192,1,#66c2a5,bicycle
180746,"9,17E+18",9,1,62,0,2017,8,14,6,3,0,7,1,0,0,0,0,0,0,691063.5754,5333185.3815,11.567541245,48.123229592,1,#66c2a5,bicycle
180747,"9,17E+18",9,1,62,0,2017,8,9,6,3,2,6,0,1,0,0,1,0,0,693497.7292,5334645242.0,11.600879932,48.135615269,2,#fc8d62,car
180748,"9,17E+18",9,1,62,0,2017,8,15,6,2,5,3,1,1,0,0,0,0,0,683125.9747,5336075.0671,11.462221276,48.151536667,1,#66c2a5,bicycle
