ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,Teilnehmer,color,symbol
9,1,62,0,2018,2,7,5,3,3,6,0,1,1,0,0,0,0,1,693041.8247,5335957.8189,11.595353465,48.147550804,1,#66c2a5,bicycle
9,1,62,0,2018,2,17,5,3,5,3,1,0,1,0,0,0,0,0,698710.1618,5331022.9594,11.669176399,48.101454893,2,#fc8d62,car
9,1,62,0,2018,2,7,5,3,6,2,1,0,1,1,0,0,0,1,681883.1445,5335700.7178,11.445366675,48.14852836,2,#fc8d62,car
9,1,62,0,2018,2,14,5,3,2,6,0,0,1,0,0,0,0,1,692451.6804,5340423.6672,11.589448764,48.18786746,2,#fc8d62,car
9,1,62,0,2018,2,15,5,3,6,4,0,1,0,1,0,0,0,1,689415.7557,5335947.9385,11.546648765,48.148552052,1,#66c2a5,bicycle
9,1,62,0,2018,2,15,5,2,0,7,0,0,1,0,1,0,0,1,688150.45,5338530859.0,11.530796678,48.172143251,2,#fc8d62,car
9,1,62,0,2018,2,8,5,3,3,7,0,0,1,0,0,0,1,0,689198.3262,5334937.8224,11.543279628,48.13953775,2,#fc8d62,car
9,1,62,0,2018,2,13,5,3,5,2,0,1,1,0,0,0,0,1,688025.3242,5338998.9072,11.529322351,48.17638716,1,#66c2a5,bicycle
9,1,84,139,2018,2,16,5,3,1,5,0,1,1,0,0,0,0,1,688061.3011,5325849491.0,11.52400648,48.058186372,1,#66c2a5,bicycle
9,1,62,0,2018,2,18,5,3,6,4,2,0,1,1,0,0,0,1,692791.6818,5333515.8847,11.590888774,48.125679146,2,#fc8d62,car
9,1,62,0,2018,2,9,5,3,1,5,0,1,1,0,0,0,0,1,691959.5555,5338832.57,11.582115435,48.173715974,1,#66c2a5,bicycle
9,1,62,0,2018,2,10,5,3,3,6,0,0,1,0,0,0,0,1,691922.0051,5336031.6452,11.580347202,48.148553177,2,#fc8d62,car
9,7,61,0,2018,2,16,5,3,6,4,0,0,1,1,0,0,0,0,638470446.0,5359328.3337,10.869801398,48.371922267,2,#fc8d62,car
9,2,61,0,2018,2,12,3,3,0,1,0,1,0,0,0,0,0,0,732652.9952,5380979.2593,12.152010045,48.538734949,1,#66c2a5,bicycle
9,7,61,0,2018,2,15,5,3,0,1,0,1,0,0,0,0,0,1,637647.1323,5357739.7158,10.858170228,48.357817726,1,#66c2a5,bicycle
9,7,61,0,2018,2,22,5,3,6,2,2,0,1,1,0,0,0,0,641656.3861,5359006097.0,10.912688752,48.368317769,2,#fc8d62,car
9,7,61,0,2018,2,6,5,3,8,1,2,0,1,0,0,0,0,1,638343.2902,5352345.3143,10.865791714,48.309159754,2,#fc8d62,car
9,7,61,0,2018,2,17,5,3,4,2,2,1,1,0,0,0,0,1,640980.0051,5359670.3557,10.903784012,48.37444198,1,#66c2a5,bicycle
9,1,81,128,2018,2,8,3,3,1,5,0,0,1,0,0,0,0,1,638459.2428,5327334.1582,10.859196969,48.084231199,2,#fc8d62,car
9,1,74,115,2018,2,20,3,3,6,2,2,0,1,1,0,0,0,0,682125.9599,5348736.8755,11.454223511,48.265635913,2,#fc8d62,car
9,7,61,0,2018,2,23,5,2,6,4,2,0,1,1,0,0,0,0,640291.7797,5359155.4853,10.89432377,48.369965814,2,#fc8d62,car
9,1,74,115,2018,2,15,3,3,2,6,0,0,1,0,0,0,0,0,681859.0347,5347797.8984,11.450226371,48.257272564,2,#fc8d62,car
9,1,78,129,2018,2,13,3,3,5,3,0,0,0,0,0,0,1,0,711741.1921,5371846.0384,11.864450803,48.464076816,6,#ffd92f,circle
9,7,71,113,2018,2,7,5,2,0,4,2,1,0,1,0,0,0,1,657288.8387,5370692.0487,11.128001816,48.469676597,1,#66c2a5,bicycle
9,1,77,144,2018,2,17,3,3,9,1,0,0,1,0,0,0,0,0,715525.4708,5348790.0598,11.903769119,48.255633777,2,#fc8d62,car
9,1,77,115,2018,2,7,3,3,5,3,0,1,1,0,0,0,0,0,733502.3497,5352343029.0,12.147567702,48.28118357,1,#66c2a5,bicycle
9,1,62,0,2018,2,14,2,3,2,6,0,0,1,0,0,0,0,0,690947.7254,5334297.7619,11.566484475,48.133262368,2,#fc8d62,car
9,1,62,0,2018,2,8,2,3,5,3,0,1,1,0,0,0,0,0,694858711.0,5337128963.0,11.620290446,48.157522559,1,#66c2a5,bicycle
9,1,62,0,2018,2,9,2,3,2,6,0,0,1,0,0,0,0,0,688668.0663,5337890.5204,11.537467895,48.166234393,2,#fc8d62,car
9,1,84,149,2018,2,6,2,3,0,7,2,0,1,0,0,0,0,1,690926519.0,5351668395.0,11.574017419,48.289392382,2,#fc8d62,car
9,1,62,0,2018,2,7,2,3,0,6,0,1,1,0,0,0,0,1,693927.5961,5340263.2928,11.609212795,48.185977237,1,#66c2a5,bicycle
9,1,62,0,2018,2,13,2,2,5,3,0,1,1,0,0,0,0,0,684429969.0,5339403173.0,11.481180479,48.181074517,1,#66c2a5,bicycle
9,1,62,0,2018,2,11,2,3,0,6,0,0,1,0,0,0,0,0,693319.6229,5335250.5639,11.598763232,48.141109851,2,#fc8d62,car
9,1,62,0,2018,2,18,2,3,4,2,1,0,1,0,0,0,0,0,694454.2139,5333044.1414,11.612992022,48.120933657,2,#fc8d62,car
9,7,61,0,2018,2,12,2,3,0,1,0,1,0,0,0,0,0,0,640298667.0,5357285.7634,10.8937932,48.353152311,1,#66c2a5,bicycle
9,2,61,0,2018,2,6,5,3,8,1,2,0,1,0,0,0,0,1,732910392.0,5380968.4,12.155485712,48.538541933,2,#fc8d62,car
9,1,75,139,2018,2,12,5,3,5,3,0,0,1,0,1,0,0,1,710146.6215,5329895.4698,11.822053878,48.087654221,2,#fc8d62,car
9,1,78,145,2018,2,9,5,3,5,2,0,0,1,0,1,0,0,1,697429.2751,5354787.9949,11.663048,48.315433492,2,#fc8d62,car
9,1,62,0,2018,1,16,4,2,6,4,0,0,1,1,0,0,0,0,687038.2067,5344368.6812,11.518423057,48.224942945,2,#fc8d62,car
9,2,61,0,2018,2,17,2,3,6,4,1,1,0,1,0,0,0,0,732681.6794,5380916.2663,12.152362881,48.538158468,1,#66c2a5,bicycle
9,1,63,0,2018,2,6,2,3,5,2,1,1,1,0,0,0,0,0,733991.8037,5305702.7313,12.128628347,47.862008044,1,#66c2a5,bicycle
9,1,62,0,2018,1,19,4,3,1,5,2,1,1,0,0,0,0,0,689090.4314,5332801.2054,11.540882615,48.120365647,1,#66c2a5,bicycle
9,1,62,0,2018,1,7,4,3,0,1,0,1,0,0,0,0,0,0,690857.7495,5333010.1302,11.564699738,48.121716173,1,#66c2a5,bicycle
9,1,85,158,2018,2,14,2,3,3,6,0,0,1,0,1,0,0,0,667287.5563,5381317.4979,11.267430812,48.562612578,2,#fc8d62,car
9,1,62,0,2018,1,2,4,3,5,3,2,0,1,0,0,0,0,0,690796.4808,5334753.6161,11.564657914,48.137404921,2,#fc8d62,car
9,1,62,0,2018,1,18,4,3,6,7,2,0,1,1,0,0,0,1,689882.8947,5343310.7725,11.556213062,48.214589556,2,#fc8d62,car
9,1,62,0,2018,1,15,4,3,3,7,0,1,1,0,0,0,0,0,691941.3021,5334981.0955,11.580132808,48.139105196,1,#66c2a5,bicycle
9,1,75,135,2018,2,23,2,3,8,1,2,0,1,0,0,0,0,2,707427.8993,5339588.8037,11.790308097,48.175652003,2,#fc8d62,car
9,1,62,0,2018,1,10,4,3,2,6,0,0,1,0,0,0,0,0,691557.8744,5332583.4715,11.573906325,48.117671152,2,#fc8d62,car
9,1,62,0,2018,2,1,1,3,1,7,2,0,1,0,0,0,0,1,687946.1657,5338746.0238,11.528146769,48.174137625,2,#fc8d62,car
9,1,62,0,2018,1,18,4,3,4,2,2,0,1,0,1,0,0,0,696850.9051,5335100.5976,11.646112309,48.13867938,2,#fc8d62,car
9,1,62,0,2018,2,15,1,3,6,3,0,0,1,1,0,0,0,1,690714.1621,5336277.4606,11.564235091,48.151125823,2,#fc8d62,car
9,1,84,138,2018,2,20,1,3,0,1,2,1,0,0,0,0,0,1,680675.1786,5330663.3449,11.427005629,48.103592174,1,#66c2a5,bicycle
9,1,62,0,2018,1,18,4,3,5,3,2,1,1,0,0,0,0,0,688297.8207,5334565.1071,11.53102218,48.136454835,1,#66c2a5,bicycle
9,1,62,0,2018,2,15,1,3,7,7,0,1,0,0,0,0,0,0,689756.7312,5336452.7209,11.551453429,48.152987422,1,#66c2a5,bicycle
9,1,62,0,2018,2,19,1,3,0,1,2,1,0,0,0,0,0,2,692268.9205,5334890.3459,11.584491144,48.138190649,1,#66c2a5,bicycle
9,7,72,170,2018,1,3,4,3,3,6,2,1,1,0,0,0,0,0,630969.8226,5333789.2656,10.76066406,48.143863236,1,#66c2a5,bicycle
9,7,72,217,2018,1,12,4,3,6,4,0,0,1,1,0,0,0,0,636148712.0,5381387.6693,10.84564933,48.570780357,2,#fc8d62,car
9,7,72,184,2018,1,6,4,2,1,5,2,0,1,0,1,0,0,0,636123.5456,5361801.8859,10.838929018,48.394674908,2,#fc8d62,car
9,7,72,200,2018,2,20,1,2,5,3,2,1,1,0,0,0,0,0,630199.3397,5338010.4187,10.751603557,48.181981071,1,#66c2a5,bicycle
9,7,61,0,2018,1,13,4,3,3,6,0,1,0,0,0,0,1,0,638434058.0,5355585046.0,10.868079023,48.338271214,1,#66c2a5,bicycle
9,7,72,163,2018,2,11,1,3,5,3,0,0,1,0,0,0,0,0,640582.2159,5347337.0867,10.894303708,48.263633034,2,#fc8d62,car
9,7,61,0,2018,2,17,1,3,5,3,1,1,1,0,0,0,0,1,639148.9429,5359224.0672,10.878923698,48.37083549,1,#66c2a5,bicycle
9,2,74,113,2018,2,2,1,3,9,1,2,0,1,0,0,0,0,0,729322.2973,5383033.9613,12.10808622,48.5584184,2,#fc8d62,car
9,1,81,138,2018,2,3,1,3,8,1,2,0,1,0,0,0,0,1,640488603.0,5336565206.0,10.889474574,48.166793683,2,#fc8d62,car
9,1,88,132,2018,2,0,1,3,0,1,2,1,0,0,0,0,0,1,665546748.0,5324881998.0,11.221711425,48.055727341,1,#66c2a5,bicycle
9,1,74,151,2018,2,14,1,3,9,1,0,0,1,0,0,0,0,1,678170.6754,5362820.1818,11.406926979,48.393351882,2,#fc8d62,car
9,1,62,0,2018,2,13,7,3,5,3,0,0,1,0,0,0,0,1,694852538.0,5331721561.0,11.617734466,48.108925059,2,#fc8d62,car
9,1,62,0,2018,2,9,7,3,5,3,0,1,1,0,0,0,0,1,691728.8744,5334687.4862,11.577148126,48.136530319,1,#66c2a5,bicycle
9,1,62,0,2018,2,18,7,3,3,2,2,1,1,0,0,0,0,1,686230.7722,5334375.2048,11.503182395,48.135356194,1,#66c2a5,bicycle
9,1,62,0,2018,2,0,7,3,1,7,2,1,1,0,0,0,0,1,691538882.0,5338354.8956,11.576247551,48.169549645,1,#66c2a5,bicycle
9,7,78,203,2018,2,10,7,3,4,7,0,0,1,0,0,0,0,0,622252.2552,5324758.9298,10.640935449,48.064385711,2,#fc8d62,car
9,2,61,0,2018,1,12,4,3,2,6,0,0,1,0,0,0,0,0,733731.8835,5381362.3702,12.166818619,48.541775402,2,#fc8d62,car
9,2,61,0,2018,1,15,4,3,5,3,0,0,1,0,0,0,0,0,730458793.0,5382198734.0,12.123003508,48.550499017,2,#fc8d62,car
9,1,87,137,2018,1,18,4,3,1,5,2,1,1,0,0,0,0,0,730430499.0,5308942.9992,12.082811173,47.892406707,1,#66c2a5,bicycle
9,1,62,0,2018,1,7,4,3,2,6,1,0,1,0,0,0,0,0,680978.2219,5339554.3391,11.434851614,48.183425891,2,#fc8d62,car
9,1,81,130,2018,1,14,4,3,6,4,0,1,0,1,0,0,0,0,639923549.0,5323838532.0,10.877704263,48.052477953,1,#66c2a5,bicycle
9,2,74,126,2018,2,21,7,3,5,3,2,0,1,0,0,0,0,1,733143.6457,5382881.9331,12.159711783,48.555643901,2,#fc8d62,car
9,1,78,143,2018,2,13,7,3,5,3,0,0,1,0,0,0,1,0,716045.0029,5372194.8175,11.922775094,48.465747468,2,#fc8d62,car
9,1,78,124,2018,2,19,7,3,1,6,2,0,0,0,1,0,0,0,700487.0552,5359134.4271,11.706313647,48.353531303,4,#e78ac3,marker
9,1,77,117,2018,2,11,7,3,2,6,0,0,1,0,0,0,0,0,713896.2493,5354783.8784,11.884881284,48.310042198,2,#fc8d62,car
9,1,62,0,2018,2,10,6,3,5,3,0,0,1,0,0,0,0,1,689532636.0,5331892.5393,11.546414751,48.112066985,2,#fc8d62,car
9,1,62,0,2018,2,19,6,3,3,7,2,0,1,0,0,0,0,1,689774.6543,5333399.4839,11.550333706,48.125539458,2,#fc8d62,car
9,1,62,0,2018,2,16,6,2,3,2,0,1,0,0,0,1,0,0,690371.2091,5333495.6232,11.558385321,48.126225449,1,#66c2a5,bicycle
9,1,62,0,2018,2,14,6,3,5,2,0,1,1,0,0,0,0,1,692671.1606,5334187.3441,11.589574409,48.131750566,1,#66c2a5,bicycle
9,1,62,0,2018,2,18,6,3,0,6,2,0,1,0,0,0,1,1,694916.5031,5336701.8829,11.620871114,48.153666458,2,#fc8d62,car
9,1,62,0,2018,2,15,6,3,5,4,0,0,1,1,0,0,0,0,684398233.0,5335410318.0,11.479022922,48.145193977,2,#fc8d62,car
9,1,62,0,2018,2,14,6,3,1,6,0,0,1,0,0,0,0,0,688212.4706,5338371.0851,11.531559337,48.17068882,2,#fc8d62,car
9,1,62,0,2018,2,17,6,3,6,4,2,0,1,1,0,0,0,1,688958.0917,5336771.2921,11.540867422,48.156088545,2,#fc8d62,car
9,1,62,0,2018,2,1,6,3,5,3,2,0,1,0,0,0,0,1,686408.9597,5337547.6948,11.506964419,48.163819427,2,#fc8d62,car
9,1,62,0,2018,2,10,6,3,5,2,0,0,1,0,0,0,0,0,690450.7183,5334742.1696,11.560009924,48.137405615,2,#fc8d62,car
9,7,61,0,2018,2,17,6,3,1,7,2,1,0,0,0,1,0,2,637384.9966,5360654.3899,10.855585747,48.384083226,1,#66c2a5,bicycle
9,1,87,117,2018,2,16,6,3,4,1,1,0,1,0,0,0,0,0,725565898.0,5304719.96,12.015620115,47.85619105,2,#fc8d62,car
9,1,88,132,2018,2,13,6,3,1,5,0,0,1,0,0,0,0,0,663570333.0,5323278.2418,11.194594389,48.041818448,2,#fc8d62,car
9,1,74,122,2018,2,21,6,3,0,1,2,1,0,0,0,0,0,1,683522.5682,5352005.0412,11.474444385,48.294608289,1,#66c2a5,bicycle
9,1,84,114,2018,2,20,6,3,2,6,2,0,1,0,0,0,0,0,699442.1631,5323784.7799,11.675621488,48.036174897,2,#fc8d62,car
9,1,78,124,2018,2,7,6,3,5,6,0,0,1,0,0,1,0,2,697013.6271,5362966.9552,11.66127533,48.389066865,2,#fc8d62,car
9,1,75,124,2018,2,14,6,3,5,2,0,0,1,0,0,0,0,1,716764.3526,5328314629.0,11.91000432,48.071233965,2,#fc8d62,car
9,1,84,121,2018,2,16,5,3,8,1,0,0,1,0,0,0,0,1,703538.6134,5330265246.0,11.733597728,48.093121437,2,#fc8d62,car
9,2,61,0,2018,2,6,3,3,4,6,0,0,1,0,0,0,0,1,732426.2488,5381950.9826,12.149484945,48.547547693,2,#fc8d62,car
9,1,62,0,2018,2,10,5,3,5,7,0,0,1,0,0,0,1,1,693617782.0,5334661.8868,11.602499448,48.135728354,2,#fc8d62,car
9,1,62,0,2018,2,7,5,3,6,4,1,0,1,1,0,0,0,1,693746725.0,5332076.2732,11.60305554,48.112450413,2,#fc8d62,car
9,1,62,0,2018,2,15,5,2,5,3,0,0,1,0,0,0,0,1,688183501.0,5327360225.0,11.526309717,48.071729324,2,#fc8d62,car
9,1,62,0,2018,2,10,5,3,6,7,0,0,1,1,0,0,0,2,687919.5654,5332491.6498,11.525028686,48.11792992,2,#fc8d62,car
9,1,79,142,2018,2,12,3,3,6,7,0,0,1,1,0,0,0,0,673693.3078,5342573.5301,11.338163314,48.212600059,2,#fc8d62,car
9,1,79,136,2018,2,21,3,3,0,7,2,0,1,1,0,0,0,2,659954.3904,5341487.4712,11.152949492,48.206447495,2,#fc8d62,car
9,7,72,202,2018,2,16,5,3,0,1,0,0,0,0,1,0,0,2,636445.37,5359847007.0,10.842639437,48.377027238,4,#e78ac3,marker
9,1,74,113,2018,2,13,3,3,0,6,0,0,1,0,0,1,0,0,674877.3896,5345496.1633,11.355294598,48.238547108,2,#fc8d62,car
9,1,77,117,2018,2,9,3,3,0,7,0,1,1,0,0,0,0,0,714937.9419,5353949.4691,11.898487347,48.302191798,1,#66c2a5,bicycle
9,1,62,0,2018,2,11,2,3,5,2,0,0,1,0,0,0,0,0,692723.3667,5340438.5013,11.593107167,48.187918417,2,#fc8d62,car
9,1,62,0,2018,2,11,2,3,1,5,0,1,0,0,0,0,1,0,686795.4893,5339515.9351,11.513022395,48.181397023,1,#66c2a5,bicycle
9,1,62,0,2018,2,7,2,3,4,7,2,0,1,0,0,0,0,1,695412.6265,5335122.3921,11.62680981,48.139318564,2,#fc8d62,car
9,1,62,0,2018,2,20,2,3,3,2,2,1,1,0,0,0,0,1,692214858.0,5337115.3697,11.58476986,48.158205033,1,#66c2a5,bicycle
9,1,62,0,2018,2,17,2,3,2,6,0,0,1,0,0,0,0,0,692561.8642,5335439.3013,11.58867296,48.143035957,2,#fc8d62,car
9,1,62,0,2018,2,9,2,3,6,7,0,0,0,1,0,0,1,0,692830.9339,5334320.2807,11.591779711,48.132896984,3,#8da0cb,toilet
9,1,62,0,2018,2,11,2,3,3,7,0,1,1,0,0,0,0,0,695738.3258,5334181.2936,11.630750792,48.130760357,1,#66c2a5,bicycle
9,7,77,111,2018,2,13,2,3,0,4,0,0,1,1,0,0,0,0,616089.1303,5299375.6501,10.551393497,47.837241304,2,#fc8d62,car
9,7,62,0,2018,2,6,2,3,4,6,2,0,1,0,0,0,1,2,620227986.0,5304769.1142,10.6081822,47.884988745,2,#fc8d62,car
9,7,72,147,2018,2,19,2,3,6,6,2,1,0,1,0,0,0,0,639010.2496,5365180.5079,10.879023977,48.42442472,1,#66c2a5,bicycle
9,2,61,0,2018,2,8,5,3,1,6,0,0,1,0,0,0,0,1,731676.6108,5381887.4096,12.139307553,48.547253892,2,#fc8d62,car
9,7,72,177,2018,2,14,2,3,5,3,0,0,1,0,0,0,0,0,636524.7145,5378984.1553,10.849955216,48.549087099,2,#fc8d62,car
9,7,71,130,2018,2,7,2,3,9,1,0,0,1,0,0,0,0,2,646807.8022,5362925.1934,10.983571543,48.402377951,2,#fc8d62,car
9,7,61,0,2018,2,13,2,3,2,6,0,0,1,0,0,0,1,1,639282.9428,5361332.0144,10.881430666,48.389760033,2,#fc8d62,car
9,1,73,137,2018,2,7,5,3,6,7,0,0,0,1,0,0,1,2,677045.7046,5308279.1629,11.369057821,47.903389655,3,#8da0cb,toilet
9,1,86,143,2018,2,18,5,3,6,2,2,0,1,1,0,0,0,0,685340.5343,5377997.8274,11.510412559,48.527699975,2,#fc8d62,car
9,1,88,117,2018,2,11,5,2,4,1,0,0,0,0,0,1,1,2,665483.5906,5317382562.0,11.217968923,47.988320836,5,#a6d854,bus
9,1,88,144,2018,2,9,5,3,4,1,0,0,1,0,0,0,0,2,667165136.0,5329111311.0,11.245067984,48.093327643,2,#fc8d62,car
9,1,74,113,2018,2,6,5,3,9,1,2,0,1,0,0,0,1,2,676483869.0,5350145.6387,11.378851168,48.279896261,2,#fc8d62,car
9,1,62,0,2018,2,14,4,3,0,2,0,1,1,0,0,0,0,1,691223551.0,5336442496.0,11.571151051,48.152456203,1,#66c2a5,bicycle
9,1,62,0,2018,2,12,4,2,5,3,0,1,1,0,0,0,0,1,697252.7428,5334075.8719,11.651033462,48.129345395,1,#66c2a5,bicycle
9,1,62,0,2018,2,6,4,3,5,2,2,1,1,0,0,0,0,0,690574.0005,5340899.3495,11.5644243,48.192708918,1,#66c2a5,bicycle
9,1,62,0,2018,2,15,4,2,5,3,0,1,1,0,0,0,0,1,689694.3329,5332084.0231,11.548670122,48.113739922,1,#66c2a5,bicycle
9,1,62,0,2018,2,20,4,3,6,4,2,0,1,1,0,0,0,2,686299.2319,5335777548.0,11.504715172,48.147940922,2,#fc8d62,car
9,1,62,0,2018,2,7,4,3,6,4,1,0,1,1,0,0,0,0,687194.3536,5339641.4164,11.518438357,48.182407486,2,#fc8d62,car
9,1,62,0,2018,2,18,4,3,1,1,2,0,1,0,0,1,0,2,690400.0335,5342904.6632,11.56298531,48.210784575,2,#fc8d62,car
9,1,62,0,2018,2,12,4,3,1,2,0,1,1,0,0,0,0,1,691983.3493,5332409.9642,11.579539188,48.11598356,1,#66c2a5,bicycle
9,1,62,0,2018,2,8,4,3,5,3,0,0,1,0,0,0,0,0,695907.7604,5338159.4823,11.634856317,48.166461947,2,#fc8d62,car
9,7,72,167,2018,2,6,4,3,4,6,2,0,1,0,0,0,1,0,626537.6788,5355800.9233,10.707687463,48.342707183,2,#fc8d62,car
9,7,71,130,2018,2,18,4,3,5,3,2,0,1,0,0,1,0,2,647546.0034,5357159.3028,10.991515644,48.350363634,2,#fc8d62,car
9,7,61,0,2018,2,8,4,3,5,3,0,0,1,0,0,0,0,1,636789176.0,5360767.4059,10.84757947,48.385228937,2,#fc8d62,car
9,7,61,0,2018,2,6,4,3,5,3,2,1,1,0,0,0,0,0,641799.7541,5362043.5131,10.915648321,48.395596669,1,#66c2a5,bicycle
9,1,87,182,2018,2,15,2,3,6,4,0,0,1,1,0,0,0,1,740730.3859,5327726.0319,12.23090691,48.057354117,2,#fc8d62,car
9,1,87,154,2018,2,15,2,3,3,2,0,1,1,0,0,0,0,2,735197.3508,5296597.8484,12.139781356,47.779770362,1,#66c2a5,bicycle
9,1,87,122,2018,2,18,2,3,9,1,2,0,1,0,0,0,0,1,721850.0815,5306245.1948,11.966794889,47.871189197,2,#fc8d62,car
9,1,74,115,2018,2,16,2,3,2,2,0,0,1,0,0,0,0,0,682009.7162,5348767.3895,11.452671701,48.265943597,2,#fc8d62,car
9,1,74,115,2018,2,11,2,3,2,6,0,0,1,0,0,0,0,0,682393.1967,5348622.0012,11.457771665,48.264526483,2,#fc8d62,car
9,1,78,145,2018,2,19,2,3,5,3,2,1,0,0,0,0,0,0,696472465.0,5354402.7756,11.649976934,48.312269474,1,#66c2a5,bicycle
9,1,62,0,2018,2,22,1,3,5,2,2,1,1,0,0,0,0,1,691471.5568,5334335655.0,11.573534846,48.133445572,1,#66c2a5,bicycle
9,1,62,0,2018,2,21,1,3,0,3,2,0,1,0,0,0,1,1,692440.1231,5334854.0595,11.586773634,48.137812764,2,#fc8d62,car
9,1,62,0,2018,2,13,1,3,5,3,0,0,1,0,0,0,0,0,686489.2735,5338343.7688,11.508392578,48.17095122,2,#fc8d62,car
9,1,62,0,2018,2,16,1,3,1,7,0,0,1,0,0,0,1,1,689915.0076,5342614345.0,11.556333151,48.208320534,2,#fc8d62,car
9,1,62,0,2018,2,20,1,3,6,2,2,0,1,1,0,0,0,1,690738844.0,5340287.0058,11.566365185,48.18715578,2,#fc8d62,car
9,1,62,0,2018,2,2,1,3,5,3,2,0,1,0,0,0,0,0,692658.5487,5332508.8591,11.588646441,48.116668503,2,#fc8d62,car
9,1,62,0,2018,2,12,1,3,5,3,0,0,1,0,0,0,0,0,690667.4214,5336566.8531,11.563736942,48.153740876,2,#fc8d62,car
9,7,78,116,2018,2,12,1,3,5,5,0,0,1,0,0,0,0,1,619909.7798,5318019.1668,10.607619393,48.00421575,2,#fc8d62,car
9,7,62,0,2018,2,21,1,3,0,7,2,0,1,1,0,0,0,0,621993.5725,5307524.1347,10.632567979,47.90943342,2,#fc8d62,car
9,2,61,0,2018,2,12,1,2,0,7,0,1,0,0,0,0,1,0,728575.0401,5380235.4671,12.09643836,48.533551843,1,#66c2a5,bicycle
9,1,79,134,2018,2,12,1,3,0,2,0,0,1,1,0,0,0,0,667723.2299,5342931.3814,11.258004879,48.217422954,2,#fc8d62,car
9,1,79,118,2018,2,18,1,3,5,3,2,0,1,0,0,0,0,1,672736.4396,5338626.6624,11.323687804,48.177380975,2,#fc8d62,car
9,1,74,131,2018,2,21,1,2,6,4,2,0,1,1,0,0,0,1,675356.7047,5359369.2652,11.367507222,48.363120649,2,#fc8d62,car
9,1,62,0,2018,2,13,7,3,1,5,0,0,1,0,0,0,0,0,689750.7938,5335638.17,11.551010575,48.145667991,2,#fc8d62,car
9,1,62,0,2018,2,23,7,3,2,6,2,0,1,0,0,0,0,1,689434.1059,5337210.8181,11.547457392,48.159897404,2,#fc8d62,car
9,1,87,176,2018,2,14,4,3,9,1,0,0,1,0,0,0,0,2,740583.5948,5333779348.0,12.232348654,48.11178481,2,#fc8d62,car
9,1,87,137,2018,2,13,4,3,9,1,0,0,1,0,0,0,0,1,727863.9234,5311684.5198,12.049972881,47.917954351,2,#fc8d62,car
9,1,62,0,2018,2,20,7,3,5,3,2,0,1,0,0,0,0,1,687406.5162,5339598.4356,11.521270885,48.181958622,2,#fc8d62,car
9,1,62,0,2018,2,15,7,3,5,5,0,0,1,0,0,0,0,0,684868.2564,5332323.1266,11.483996225,48.117308311,2,#fc8d62,car
9,1,86,143,2018,2,19,4,3,1,7,2,0,1,0,0,0,0,2,685993642.0,5377451.8195,11.519006396,48.522599474,2,#fc8d62,car
9,1,84,123,2018,2,22,7,3,0,1,2,1,0,0,0,0,0,1,704240.1481,5333222.2352,11.744423816,48.119470576,1,#66c2a5,bicycle
9,1,81,130,2018,2,19,4,3,1,1,2,0,1,0,0,1,0,2,638638.8112,5326102.2122,10.861207098,48.07311413,2,#fc8d62,car
9,1,62,0,2018,2,16,7,3,0,5,0,0,1,0,0,0,0,0,692204.0905,5337042.1055,11.584592122,48.157549805,2,#fc8d62,car
9,1,84,132,2018,2,19,7,3,2,6,2,0,1,0,0,0,0,0,683922.0973,5329382.1019,11.470027717,48.091146453,2,#fc8d62,car
9,1,79,123,2018,2,18,4,3,2,1,2,0,1,0,0,0,0,1,677135781.0,5334299846.0,11.38101491,48.13727544,2,#fc8d62,car
9,1,62,0,2018,2,16,7,3,2,6,0,0,1,0,0,0,0,0,686529.6137,5337790.5898,11.508691978,48.165967251,2,#fc8d62,car
9,1,62,0,2018,2,21,7,3,4,2,2,0,1,0,0,0,0,0,694450092.0,5333028306.0,11.612929471,48.120792593,2,#fc8d62,car
9,1,74,115,2018,2,11,4,3,8,6,0,0,1,0,0,0,0,0,680159.7058,5349138.9262,11.427923529,48.269812053,2,#fc8d62,car
9,1,62,0,2018,2,18,7,3,6,6,1,1,0,1,0,0,0,1,690180.1539,5335380.5672,11.556661878,48.14322445,1,#66c2a5,bicycle
9,1,74,115,2018,2,16,4,3,2,6,1,0,1,0,0,0,0,2,683773.8783,5348684.1769,11.476385557,48.26468634,2,#fc8d62,car
9,1,74,115,2018,2,19,4,3,2,6,2,0,1,0,0,0,0,2,683795.8086,5348344.2226,11.476533083,48.261624347,2,#fc8d62,car
9,1,62,0,2018,2,13,7,3,6,4,0,0,1,1,0,0,0,0,691992.5063,5334905.8183,11.580786453,48.13841317,2,#fc8d62,car
9,1,78,140,2018,2,19,4,3,9,1,2,0,1,0,0,0,0,2,706109.4755,5367251.8423,11.786099069,48.424664272,2,#fc8d62,car
9,1,84,135,2018,2,19,3,3,1,5,2,0,1,0,0,0,0,0,689835.6057,5348090.2614,11.557718727,48.257561026,2,#fc8d62,car
9,7,71,113,2018,2,12,7,3,2,6,0,0,1,0,0,0,0,0,657191175.0,5368517.4812,11.125864608,48.450151082,2,#fc8d62,car
